id,first_year,last_year,geometry
001CO001002,1895,1915,"POLYGON ((-43.17806173290693 -22.90692454065207, -43.18087091932989 -22.90942346598718, -43.18112330126527 -22.90915779890352, -43.18134619717149 -22.90887062424983, -43.18153746053375 -22.90856470780244, -43.18169524952815 -22.9082429958205, -43.18181804475375 -22.90790858666734, -43.18190466385786 -22.90756470096766, -43.18195427291376 -22.90721465058804, -43.18196639444179 -22.90686180673956, -43.18194559584854 -22.90654856965613, -43.17806173290693 -22.90692454065207))"
001CO001003,1895,1915,"POLYGON ((-43.17936374690451 -22.9312056931109, -43.18319216225444 -22.9319189609268, -43.18324963416251 -22.93156993101509, -43.18326968255121 -22.93121739373704, -43.18325211463483 -22.93086474423342, -43.18319709989365 -22.93051537869939, -43.18310516843046 -22.93017266167769, -43.18297720585466 -22.92983989365777, -43.18281444474336 -22.9295202792927, -43.18261845276223 -22.92921689653984, -43.18241785927118 -22.92896321540711, -43.17936374690451 -22.9312056931109))"
001CO001004,1895,1915,"POLYGON ((-43.21284588366297 -22.90211845766549, -43.21105636006561 -22.90531581384698, -43.2114051991151 -22.90546199443842, -43.21176791376733 -22.90557597421325, -43.21214101065047 -22.90565665540162, -43.21252089637569 -22.90570326093964, -43.21290391215356 -22.90571534195525, -43.21328636904101 -22.90569278209245, -43.21359815234219 -22.90564836440232, -43.21284588366297 -22.90211845766549))"
001CO001005,1900,1910,"POLYGON ((-43.17616224153831 -22.92044721123909, -43.17934369255049 -22.92253386345939, -43.1795504324634 -22.92223659955483, -43.17972454095699 -22.92192210298005, -43.1798643414432 -22.92159340261808, -43.17996848778177 -22.92125366412463, -43.18003597723603 -22.9209061594376, -43.1800661601202 -22.92055423526382, -43.18005874604565 -22.92020128084661, -43.18005165315065 -22.92011960983662, -43.17616224153831 -22.92044721123909))"
001CO001007,1985,1915,"POLYGON ((-43.21010453304342 -22.95185958527653, -43.25998883375517 -23.0350103299663, -43.26860368087264 -23.03010731481892, -43.27665417228667 -23.02445039933072, -43.28406272367973 -23.01809415381665, -43.29075797270136 -23.01109988657457, -43.29667546673526 -23.00353504981974, -43.30175828256669 -22.99547258647605, -43.30441221231705 -22.99037536430772, -43.21010453304342 -22.95185958527653))"
001FM001001,1903,1913,"POLYGON ((-43.17488235377186 -22.91219504196126, -43.17284527490586 -22.91526420994722, -43.17318168953659 -22.91543334607337, -43.17353448366372 -22.91557129490418, -43.17390025948372 -22.91567672782007, -43.17427549413512 -22.9157486293676, -43.17465657363479 -22.91578630704182, -43.17503982769288 -22.91578939795753, -43.17542156507075 -22.91575787234516, -43.17579810914086 -22.91569203383756, -43.17616583330574 -22.91559251654494, -43.17652119593457 -22.91546027894613, -43.17672674983434 -22.91536589596757, -43.17488235377186 -22.91219504196126))"
001FM001002,1903,1913,"POLYGON ((-43.12016740496976 -22.90548999375007, -43.11626264385135 -22.90543519690183, -43.1162756104959 -22.90578801525206, -43.11632605749492 -22.9061379639402, -43.11641349929853 -22.90648167273395, -43.11653709405638 -22.9068158314699, -43.11669565171503 -22.90713722193452, -43.11688764546991 -22.90744274886049, -43.11698995871807 -22.90758136421246, -43.12016740496976 -22.90548999375007))"
001FM001003,1903,1913,"POLYGON ((-43.17754571622983 -22.89700014841844, -43.171611654975 -22.89428930759105, -43.17135178557321 -22.89483817121444, -43.17115156426651 -22.89540785667899, -43.17101291997677 -22.8959928778293, -43.17093718868868 -22.8965876007534, -43.17092510055399 -22.89718629803411, -43.17097677282847 -22.89778320390382, -43.17104911357652 -22.89818984167312, -43.17754571622983 -22.89700014841844))"
001GU001001,1892,1897,"POLYGON ((-43.19700844992283 -22.93367812659567, -43.16337020302726 -22.93127506300836, -43.16327604541831 -22.93432315983191, -43.16350675384933 -22.93736507875828, -43.16406012811883 -22.94037152305469, -43.16493085957524 -22.94331353570999, -43.16611058144799 -22.9461627784332, -43.1675879486987 -22.94889180476221, -43.16934874665115 -22.95147432464542, -43.17137602737862 -22.95388545793794, -43.17338604426842 -22.95586598674218, -43.19700844992283 -22.93367812659567))"
001GU001002,1892,1897,"POLYGON ((-43.1776255873893 -22.95116890158881, -43.16366120939114 -22.94436941609005, -43.16300465255716 -22.94566255393582, -43.16248888617902 -22.94700872518353, -43.16211888109932 -22.94839496685362, -43.16189820491529 -22.94980792970485, -43.16182898745781 -22.95123400675532, -43.16191190010336 -22.95265946430127, -43.16214614912482 -22.95407057417237, -43.16235988035318 -22.95490959705944, -43.1776255873893 -22.95116890158881))"
001GU001003,1892,1897,"POLYGON ((-43.18810656114537 -22.92199108034585, -43.19316125412742 -22.90624687941089, -43.19146160186668 -22.905866359282, -43.18972965022118 -22.90564111093886, -43.18798207297748 -22.90557330286946, -43.18623569418875 -22.90566358786666, -43.18450732638309 -22.90591109675049, -43.18281360888205 -22.90631344672678, -43.18117084777786 -22.90686676430206, -43.17959485910153 -22.90756572253539, -43.17826231986568 -22.90830387543418, -43.18810656114537 -22.92199108034585))"
001GU001005,1892,1897,"POLYGON ((-43.17542778707329 -22.92316464698577, -43.17743742192614 -22.93154120245319, -43.17831924193886 -22.9313194418115, -43.179173210647 -22.9310191415724, -43.17999110262365 -22.93064319430252, -43.18076504012095 -22.93019522119248, -43.18148756897575 -22.92967953715924, -43.18215173042486 -22.92910110926457, -43.1827511281378 -22.92846550885093, -43.18327998982043 -22.92777885785702, -43.18362040221913 -22.92724602233498, -43.17542778707329 -22.92316464698577))"
001GU001006,1892,1897,"POLYGON ((-43.17544713144141 -22.92318454601223, -43.17596089819289 -22.93094399791181, -43.17678424310737 -22.93086025083821, -43.17759470872333 -22.93070257840637, -43.17838448856316 -22.93047249934271, -43.17914597549656 -22.93017222979659, -43.17987183504437 -22.92980466198361, -43.1805550760499 -22.92937333631454, -43.18118911803571 -22.9288824072787, -43.18176785459619 -22.92833660341146, -43.18220936360445 -22.92783683537298, -43.17544713144141 -22.92318454601223))"
001GU001007,1892,1897,"POLYGON ((-43.1757537616085 -22.9218547238785, -43.1823978857689 -22.92258667427888, -43.1824437723053 -22.92198333611491, -43.18242523019931 -22.92137876068643, -43.18234243887935 -22.92077877036294, -43.18219619650286 -22.92018914328019, -43.18198791223769 -22.91961555769745, -43.18171959266129 -22.91906353731938, -43.18139382240997 -22.91853839810885, -43.18101373926537 -22.9180451971027, -43.18058300391922 -22.91758868372272, -43.18010576470805 -22.91717325405061, -43.17968222905813 -22.91686560415326, -43.1757537616085 -22.9218547238785))"
001GU001008,1892,1897,"POLYGON ((-43.17546348173417 -22.92336939996038, -43.17403035309907 -22.92671577260996, -43.1743933889748 -22.92682903621617, -43.1747667312158 -22.92690898081956, -43.17514678406948 -22.92695483645042, -43.17552988713619 -22.92696616145924, -43.17591235063182 -22.92694284677134, -43.17629049093356 -22.92688511693769, -43.17666066606652 -22.92679352797163, -43.17701931078842 -22.92666896199254, -43.17732563077307 -22.92653151520756, -43.17546348173417 -22.92336939996038))"
001GU001009,1892,1897,"POLYGON ((-43.18205555471897 -22.9183865044076, -43.16725329335261 -22.9218676514916, -43.167694968611 -22.92318723543146, -43.16827495881114 -22.92446059026264, -43.16898768146992 -22.92567545141097, -43.1698262751347 -22.92682011737456, -43.17078266536827 -22.92788356248188, -43.1718476424455 -22.92885554314854, -43.17301095001574 -22.92972669660651, -43.17358435790337 -22.93009632969313, -43.18205555471897 -22.9183865044076))"
001GU001010,1892,1897,"POLYGON ((-43.17266696825487 -22.90687155510341, -43.17137129429273 -22.91778897974904, -43.172539335928 -22.91785338813446, -43.17370860703018 -22.91781202691792, -43.17486784416004 -22.9176652945269, -43.17600588060417 -22.91741460441341, -43.17711175401737 -22.91706237142866, -43.17817481208968 -22.91661198854483, -43.17918481521633 -22.91606779414909, -43.18013203517894 -22.91543503022584, -43.18100734888493 -22.91471979183148, -43.18180232626042 -22.91392896834972, -43.18225302197495 -22.91340208539162, -43.17266696825487 -22.90687155510341))"
001GU001011,1892,1897,"POLYGON ((-43.18208353427725 -22.91111151134792, -43.18218049262757 -22.91470768402543, -43.18256271170172 -22.91468161317196, -43.18294031567187 -22.91462115938985, -43.18330966772994 -22.91452690492755, -43.18366721056285 -22.91439975757639, -43.18400950062099 -22.91424094192543, -43.18433324128986 -22.91405198756448, -43.18463531464495 -22.91383471434918, -43.18491281148378 -22.91359121487007, -43.18513667697705 -22.91335464435848, -43.18208353427725 -22.91111151134792))"
001GU001012,1892,1897,"POLYGON ((-43.17544525744895 -22.90312764639647, -43.17244715173227 -22.90543270908987, -43.17270686221627 -22.90569230810368, -43.17299294643479 -22.90592720778218, -43.17330264920697 -22.90613514577925, -43.17363298783631 -22.90631411941008, -43.17398078083915 -22.90646240494304, -43.1743426785895 -22.9065785742047, -43.17471519558509 -22.90666150833786, -43.17509474402348 -22.90671040857995, -43.17543506907267 -22.9067249156089, -43.17544525744895 -22.90312764639647))"
001GU001013,1892,1897,"POLYGON ((-43.17282370968144 -22.90876364038759, -43.17074243487815 -22.91180751658881, -43.17107636258204 -22.91198076944485, -43.17142711938791 -22.91212303894754, -43.17179132711845 -22.91223295486441, -43.17216547801834 -22.91230945856538, -43.17254596854478 -22.91235181322095, -43.17292913408193 -22.91235961090056, -43.17331128424393 -22.91233277650233, -43.17368873842666 -22.91227156847662, -43.17405786126505 -22.91217657633617, -43.17441509765423 -22.91204871497707, -43.17475700699669 -22.91188921586508, -43.17477268058584 -22.91188094599779, -43.17282370968144 -22.90876364038759))"
001GU001014,1892,1897,"POLYGON ((-43.17961262471833 -22.9164853440364, -43.17745095287295 -22.91348934128694, -43.17714254344293 -22.91369892548745, -43.17685792078353 -22.91393534405441, -43.17659982593632 -22.91419632028182, -43.17637074452301 -22.91447934096011, -43.17617288280631 -22.91478168057458, -43.17600814643935 -22.91510042754862, -43.17587812210785 -22.91543251227924, -43.17578406224241 -22.91577473669495, -43.17573138631263 -22.91608478582167, -43.17961262471833 -22.9164853440364))"
001GU001015,1892,1897,"POLYGON ((-43.17940124626308 -22.90855236631608, -43.17928253948861 -22.9049567471167, -43.17890051136848 -22.90498477814077, -43.17852330521972 -22.90504716609493, -43.17815455346955 -22.90514331019589, -43.17779780714987 -22.90527228459402, -43.17745650170837 -22.90543284728694, -43.17713392393156 -22.90562345207728, -43.17683318029781 -22.90584226345914, -43.17655716706496 -22.9060871742903, -43.17655017039705 -22.90609404124357, -43.17940124626308 -22.90855236631608))"
001GU001016,1892,1897,"POLYGON ((-43.18345342097284 -22.89950867241532, -43.16908273686441 -22.88992126414304, -43.16813179680776 -22.89126499232337, -43.1673283855515 -22.89268811386906, -43.16668024384751 -22.89417692561765, -43.16619361801468 -22.89571709141942, -43.16587319961609 -22.89729378012845, -43.16572208008125 -22.89889180837724, -43.16574172071786 -22.9004957867621, -43.16593193841031 -22.90209026803289, -43.16624278176656 -22.90348719293975, -43.18345342097284 -22.89950867241532))"
001GU001017,1892,1897,"POLYGON ((-43.17431318422697 -22.89664712233528, -43.17726849357317 -22.90322557279242, -43.17795424313616 -22.90292704714976, -43.17860492245629 -22.90256804000255, -43.17921426459564 -22.90215200925091, -43.17977640092335 -22.90168296200312, -43.18028591764656 -22.90116541596547, -43.18073790795246 -22.90060435591414, -43.18086752485244 -22.90041966039899, -43.17431318422697 -22.89664712233528))"
001GU001018,1892,1897,"POLYGON ((-43.17288926382138 -22.90539482618004, -43.17725003732478 -22.89900292785961, -43.17654892165712 -22.89863997822519, -43.1758125667327 -22.89834207863823, -43.17504806318067 -22.89811209759799, -43.17426277254874 -22.89795224959763, -43.1734642564473 -22.89786407381095, -43.1726602037719 -22.89784841927881, -43.171858356703 -22.89790543673789, -43.17106643619393 -22.89803457716986, -43.17029206766286 -22.89823459708535, -43.1697634633178 -22.89841615669471, -43.17288926382138 -22.90539482618004))"
001GU001019,1892,1897,"POLYGON ((-43.17263973185268 -22.90295684036274, -43.17553858777637 -22.9005465149535, -43.17526815940161 -22.90029638355257, -43.17497241931753 -22.90007187351078, -43.17465421560691 -22.89987514685039, -43.17431661263467 -22.89970809803207, -43.17396286154052 -22.89957233571499, -43.17359636893499 -22.89946916726889, -43.17322066409982 -22.89939958618703, -43.17283936500831 -22.89936426252123, -43.17279647180512 -22.89936245769746, -43.17263973185268 -22.90295684036274))"
001GU001020,1892,1897,"POLYGON ((-43.17423098102432 -22.89634023381719, -43.17020925318999 -22.90254469747759, -43.17088880369326 -22.90287795957079, -43.17160054583081 -22.90314825709883, -43.1723376242998 -22.90335298656575, -43.17309293964846 -22.9034901760144, -43.17385921668551 -22.90355850402911, -43.17462907458619 -22.90355731246948, -43.17539509801817 -22.90348661281271, -43.1761499086006 -22.90334708604297, -43.17688623600641 -22.90314007608903, -43.17759698802138 -22.90286757687337, -43.17807472416453 -22.90263970577559, -43.17423098102432 -22.89634023381719))"
001GU001021,1889,1899,"POLYGON ((-43.17332356735804 -22.90135092291049, -43.17115209909155 -22.90434078949135, -43.17148069617188 -22.90452245637098, -43.17182704235034 -22.90467357903896, -43.17218780193867 -22.90479270199715, -43.17255950039899 -22.9048786779408, -43.17293855781424 -22.90493067881093, -43.17332132337454 -22.9049482037715, -43.17370411054736 -22.90493108403418, -43.17408323259188 -22.90487948448447, -43.17445503807571 -22.90479390209317, -43.17481594605069 -22.90467516112887, -43.17490180052083 -22.90464134247797, -43.17332356735804 -22.90135092291049))"
001GU001022,1892,1897,"POLYGON ((-43.17560533271114 -22.89852637211054, -43.1791393434284 -22.89699603231884, -43.17895949309621 -22.89668430519231, -43.17874734167766 -22.89639031827407, -43.17850493242003 -22.89611690269472, -43.17823459991529 -22.89586669146382, -43.17793894761461 -22.89564209411769, -43.17762082275559 -22.89544527351938, -43.17728328894393 -22.89527812503422, -43.17694177122252 -22.89514632224145, -43.17560533271114 -22.89852637211054))"
001GU001023,1892,1897,"POLYGON ((-43.16069934505241 -22.91372092364916, -43.16425600947301 -22.91223497732528, -43.16408075572668 -22.91192102695404, -43.16387293844016 -22.91162441068519, -43.16363455912804 -22.91134798497276, -43.16336791357956 -22.91109441181624, -43.16320510140996 -22.91096170077708, -43.16069934505241 -22.91372092364916))"
001GU001024,1892,1897,"POLYGON ((-43.17197532125179 -22.90059217853915, -43.16977937948229 -22.89761755607474, -43.16947344722495 -22.89783015449368, -43.16919160791507 -22.89806935236132, -43.16893657579529 -22.89833284620563, -43.16871080699774 -22.89861809857063, -43.16851647588874 -22.89892236244829, -43.16835545412503 -22.89924270772884, -43.16832170395961 -22.89932223101834, -43.17197532125179 -22.90059217853915))"
001GU001025,1892,1897,"POLYGON ((-43.19312087721207 -22.89437390052769, -43.18922355044113 -22.89459780511262, -43.18926613545286 -22.89494863903789, -43.18934584420509 -22.89529393833914, -43.18946190932596 -22.89563037754058, -43.18961321328357 -22.89595471647108, -43.18979829913928 -22.89626383147179, -43.19001538457105 -22.89655474548238, -43.19026237903223 -22.89682465671624, -43.19053690388059 -22.89707096564792, -43.19080245449239 -22.89726854220249, -43.19312087721207 -22.89437390052769))"
001GU001026,1892,1897,"POLYGON ((-43.16067656074412 -22.91331918361676, -43.16303394657952 -22.91618722464681, -43.16332779792241 -22.9159605819805, -43.16359611491398 -22.91570850092036, -43.16383631352078 -22.91543340927953, -43.16404608056165 -22.9151379564725, -43.16422339598268 -22.91482498799477, -43.16436655230678 -22.91449751801439, -43.16447417107126 -22.91415870033965, -43.16454521609505 -22.91381179804259, -43.16457548567969 -22.91352693790556, -43.16067656074412 -22.91331918361676))"
001GU001027,1892,1897,"POLYGON ((-43.16831654799994 -22.95563507100002, -43.16535892271198 -22.9532848828902, -43.16512299474839 -22.95356313976502, -43.16491782103974 -22.95386135047167, -43.16474537764621 -22.95417664320009, -43.16460732546654 -22.95450598161743, -43.16450499423584 -22.95484619410543, -43.16443936971124 -22.9551940043013, -43.16441108416885 -22.95554606264829, -43.16441026154519 -22.95558529539542, -43.16831654799994 -22.95563507100002))"
001GU001028,1892,1897,"POLYGON ((-43.19851127302326 -22.94027564434327, -43.19722336494382 -22.94367178268321, -43.19759104316564 -22.94377168213554, -43.19796758438852 -22.94383791199074, -43.19834936204226 -22.9438698343694, -43.19873269911108 -22.94386714181723, -43.19911390355642 -22.94382986026704, -43.19948930388458 -22.9437583487889, -43.19985528451616 -22.94365329613097, -43.19990349804193 -22.94363669367996, -43.19851127302326 -22.94027564434327))"
001GU001029,1889,1899,"POLYGON ((-43.19872203759577 -22.94176318567216, -43.1996556738473 -22.93827016677429, -43.19927940453186 -22.93820271231683, -43.19889776789027 -22.93816954627377, -43.19851443900424 -22.93817098802701, -43.19813310924749 -22.93820702369279, -43.19775745074715 -22.93827730625532, -43.1973910810302 -22.93838115890777, -43.197037528195 -22.93851758156817, -43.19670019694314 -22.93868526050788, -43.19641604494783 -22.93885962001604, -43.19872203759577 -22.94176318567216))"
001GU001030,1892,1897,"POLYGON ((-43.21709794085151 -22.94817307107638, -43.28984089115492 -22.92448437946914, -43.28696804017856 -22.91803273411328, -43.28342275033124 -22.91187143839321, -43.27923922861106 -22.90605978538526, -43.27445780885304 -22.90065369602265, -43.26912456161018 -22.89570518240737, -43.26329084960611 -22.89126184888056, -43.25701283307246 -22.88736643558099, -43.2503509297341 -22.8840564088102, -43.24415870586731 -22.88163146502389, -43.21709794085151 -22.94817307107638))"
001GU001031,1892,1897,"POLYGON ((-43.21745196818201 -22.94697534664172, -43.21665567870011 -22.95049710106604, -43.21703437898917 -22.95055201602882, -43.21741710120833 -22.9505724848072, -43.2178001592422 -22.95055831026, -43.2181798637403 -22.95050962890671, -43.21855255765872 -22.95042690961224, -43.21891465149032 -22.9503109490701, -43.21926265784368 -22.95016286412748, -43.21959322503739 -22.94998408102613, -43.21986984421282 -22.94980077706613, -43.21745196818201 -22.94697534664172))"
001GU001032,1892,1897,"POLYGON ((-43.20616026260115 -22.94575269685344, -43.21274787858474 -22.89732404172948, -43.20756330308446 -22.89696254748123, -43.20236523007596 -22.89707076028794, -43.19720366606719 -22.89764763912031, -43.19212826746801 -22.89868763424454, -43.18718786437528 -22.90018074044243, -43.18242999218168 -22.90211259296495, -43.17790043544797 -22.90446460531049, -43.17364278836755 -22.90721414752222, -43.17011968145001 -22.9099706078087, -43.20616026260115 -22.94575269685344))"
001GU001033,1892,1897,"POLYGON ((-43.22192995895455 -22.96950394384509, -43.22174254857332 -22.96591080327081, -43.22136094283763 -22.96594501773574, -43.22098481660684 -22.96601350571422, -43.2206177919108 -22.96611560768101, -43.22026340315364 -22.96625034041314, -43.21992506308483 -22.96641640645607, -43.21960602994061 -22.96661220661515, -43.21951870557189 -22.9666734645944, -43.22192995895455 -22.96950394384509))"
001GU001034,1892,1897,"POLYGON ((-43.1891265526781 -22.90746861429611, -43.19023735681331 -22.91091731286729, -43.19059898948192 -22.9108004148923, -43.19094644073706 -22.91065142913462, -43.19127636424492 -22.91047179051165, -43.19158558252074 -22.91026322915956, -43.19187111753519 -22.91002775376661, -43.19213021939779 -22.90976763222346, -43.19219156976427 -22.90969786947275, -43.1891265526781 -22.90746861429611))"
001GU001035,1892,1897,"POLYGON ((-43.12043294875767 -22.89398700494591, -43.12348907109505 -22.89622624581653, -43.12371260713188 -22.89593950773956, -43.12390455690647 -22.89563396604586, -43.12406307198322 -22.89531256338567, -43.12418662596755 -22.89497839514371, -43.12427402919856 -22.89463467962497, -43.1242748242666 -22.89463066490353, -43.12043294875767 -22.89398700494591))"
001GU001036,1892,1897,"POLYGON ((-43.11988467050099 -22.90534835313547, -43.11839864841296 -22.90867502344166, -43.11875979501664 -22.90879317479448, -43.11913177560923 -22.90887814982871, -43.11951100755566 -22.9089291301254, -43.11989383836474 -22.90894562467793, -43.12027658087527 -22.90892747462214, -43.1206127371522 -22.90888256641951, -43.11988467050099 -22.90534835313547))"
001GU010001,1894,1894,"POLYGON ((-43.17465472822225 -22.90306325015829, -43.17145697977659 -22.90512812214887, -43.17169209256461 -22.9054069036578, -43.1719557386281 -22.90566311437646, -43.17224537892699 -22.90589428672108, -43.17255822402526 -22.90609819424228, -43.17289126095631 -22.90627287307216, -43.17324128224322 -22.90641664084225, -43.17360491679421 -22.90652811289016, -43.17367237277785 -22.90654485766948, -43.17465472822225 -22.90306325015829))"
001GU010002,1894,1894,"POLYGON ((-43.17379931959176 -22.90297068910705, -43.1771086709081 -22.90488052162631, -43.17729595092125 -22.90457252404701, -43.17744955527387 -22.90424910010645, -43.17756800487054 -22.90391336465289, -43.1776501592135 -22.90356855108144, -43.17769522737702 -22.90321798019169, -43.1777027756144 -22.90286502820437, -43.17769507294454 -22.90272143668586, -43.17379931959176 -22.90297068910705))"
001LN001001,1928,1928,"POLYGON ((-43.17846923830959 -22.91378721483081, -43.16427151673199 -22.93025467240442, -43.16609242242134 -22.93145717950031, -43.16803257010746 -22.93248949764121, -43.17007327011269 -22.93334168104671, -43.17219486278919 -22.93400551925795, -43.17437690810555 -22.93447461634225, -43.17477153174326 -22.93453754768097, -43.17846923830959 -22.91378721483081))"
001MF001001,1868,1877,"POLYGON ((-43.17482434504213 -22.90349937292388, -43.17810690146791 -22.90155074587028, -43.17788374951127 -22.90126374824525, -43.17763113526951 -22.90099828083451, -43.17735149159419 -22.90075690010087, -43.1770948940066 -22.90057263600345, -43.17482434504213 -22.90349937292388))"
001MF001002,1868,1873,"POLYGON ((-43.17871514272122 -22.93086049366285, -43.18150511084961 -22.93337808444298, -43.18175961892622 -22.93311410713327, -43.18198480557368 -22.93282842621183, -43.18217850221225 -22.93252379307033, -43.18233884358071 -22.93220314161008, -43.18246428569446 -22.9318695599824, -43.18255362070751 -22.9315262608441, -43.18260598853592 -22.93117655041466, -43.18262088513083 -22.93082379663321, -43.1826025453368 -22.930510429077, -43.17871514272122 -22.93086049366285))"
001MF002001,1868,1873,"POLYGON ((-43.22488277691942 -22.96938665051573, -43.22865416118072 -22.97032643952121, -43.22873604442499 -22.96998156314855, -43.22878081810852 -22.9696309578631, -43.22878805132176 -22.96927800021672, -43.22875767469819 -22.96892608938958, -43.22868998107108 -22.96857861445397, -43.22858562264225 -22.96823892173649, -43.22844560469039 -22.96791028259294, -43.22827127588008 -22.96759586190605, -43.22808886298306 -22.96733076474464, -43.22488277691942 -22.96938665051573))"
001MF002003,1865,1875,"POLYGON ((-43.17399117795281 -22.90287228265889, -43.17733785223075 -22.9047261024083, -43.17751899207386 -22.90441500444785, -43.17766615598281 -22.90408904943783, -43.17777792689488 -22.90375137659868, -43.17785322863779 -22.90340523797957, -43.17789133628442 -22.90305396713649, -43.1778919203488 -22.90304299305046, -43.17399117795281 -22.90287228265889))"
001MF002004,1868,1873,"POLYGON ((-43.17371776500001 -22.90301443600001, -43.17415924713231 -22.90658865638274, -43.17453744821175 -22.90653158368941, -43.17490775468148 -22.90644063808492, -43.17526660003417 -22.90631669549222, -43.17561052817256 -22.90616094963478, -43.17593622670206 -22.90597490053702, -43.17624055883785 -22.90576034007411, -43.1765205936187 -22.90551933471061, -43.17677363413679 -22.90525420559429, -43.17683377188075 -22.90518275804847, -43.17371776500001 -22.90301443600001))"
001MF002005,1868,1873,"POLYGON ((-43.17592983464545 -22.91376512194959, -43.179817009277 -22.9134175384289, -43.17976129894479 -22.91306826737282, -43.17966869008426 -22.91272570781312, -43.17954007482775 -22.91239315872243, -43.17937669203713 -22.91207382264508, -43.17918011536418 -22.91177077485817, -43.17895223808833 -22.91148693375887, -43.17888467572028 -22.91141293946666, -43.17592983464545 -22.91376512194959))"
001MF002006,1868,1873,"POLYGON ((-43.22513190476881 -22.9057514070836, -43.22887996598531 -22.906761692954, -43.22896941608926 -22.90641842289952, -43.22902190831787 -22.9060687295282, -43.22903693742377 -22.90571598061493, -43.22901435896001 -22.90536357333507, -43.22895439065994 -22.90501490154756, -43.22885761032918 -22.90467332311065, -43.2287249502703 -22.90434212754558, -43.22855768829456 -22.90402450435922, -43.2285573610371 -22.90402395362106, -43.22513190476881 -22.9057514070836))"
001MF002007,1872,1882,"POLYGON ((-43.17271022640537 -22.9032134636235, -43.16915426617498 -22.90172664724814, -43.1690131802176 -22.90205487381206, -43.16890769792636 -22.90239425854389, -43.16883883540146 -22.90274153305442, -43.16880725610014 -22.90309335294791, -43.16881326443676 -22.90344633002859, -43.16885680284003 -22.90379706492999, -43.16893745229616 -22.9041421798529, -43.16905443637334 -22.90447835109655, -43.16918802245544 -22.90476704191229, -43.17271022640537 -22.9032134636235))"
001MF002008,1868,1873,"POLYGON ((-43.17599817230438 -22.94331456582764, -43.17455654207642 -22.9466579170553, -43.17491934974225 -22.94677194353715, -43.17529254785281 -22.94685267276809, -43.17567254204385 -22.94689932722142, -43.17605567248071 -22.94691145755387, -43.1762375642645 -22.94690508601771, -43.17599817230438 -22.94331456582764))"
001MF003001,1868,1873,"POLYGON ((-43.18078853781157 -22.91801474607082, -43.14878987906549 -22.94274625175473, -43.15157604833365 -22.94551599152192, -43.15464372070141 -22.94802085128128, -43.15796334882312 -22.95023669253985, -43.16150295245982 -22.95214216086265, -43.16475926047421 -22.95354242324109, -43.18078853781157 -22.91801474607082))"
001MF003002,1865,1875,"POLYGON ((-43.18193361072432 -22.9067905128052, -43.18478412309201 -22.90433166977796, -43.1845087578413 -22.90408614420522, -43.18420859399513 -22.90386666286109, -43.18388652222907 -22.90367533933972, -43.18354564414962 -22.90351401606853, -43.18318924242874 -22.90338424656935, -43.18282074919643 -22.90328728050129, -43.18273090386729 -22.9032690003444, -43.18193361072432 -22.9067905128052))"
001MF003003,1868,1873,"POLYGON ((-43.17377474000001 -22.90331555599998, -43.17607275952739 -22.90040707141683, -43.17575221967024 -22.90021358871023, -43.17541263690533 -22.90004997907993, -43.17505728143354 -22.89991781806552, -43.17468957531191 -22.89981837835632, -43.17431305950543 -22.89975261753832, -43.17393135979508 -22.89972116887485, -43.17354815187001 -22.89972433520984, -43.17316712593973 -22.89976208605215, -43.17283389681413 -22.89982423849156, -43.17377474000001 -22.90331555599998))"
001MF003004,1868,1873,"POLYGON ((-43.17540038285155 -22.90319352788513, -43.17840509640398 -22.89685279496319, -43.17771596771313 -22.89661203089043, -43.1770045419097 -22.89643464732404, -43.17627766947943 -22.89632235231356, -43.1758536045522 -22.89628759968734, -43.17540038285155 -22.90319352788513))"
001MF003005,1868,1873,"POLYGON ((-43.17637269320569 -22.91386423545679, -43.17383277423788 -22.91113164016361, -43.17355422080213 -22.91137410902277, -43.17330280930533 -22.91164055895948, -43.17308096101834 -22.91192842404858, -43.17289081255791 -22.91223493211912, -43.17273419530618 -22.91255713144689, -43.17261261776771 -22.91289191917677, -43.17252995898532 -22.91322216666725, -43.17637269320569 -22.91386423545679))"
001MF003007,1868,1873,"POLYGON ((-43.17275977737424 -22.90861678749273, -43.1531458156365 -22.91248312033651, -43.15365157166728 -22.91423537835633, -43.15434137295929 -22.91593353499318, -43.1552085821742 -22.91756123373844, -43.15624485233893 -22.91910279615269, -43.15744020704964 -22.92054337296566, -43.15749480556799 -22.92060262271076, -43.17275977737424 -22.90861678749273))"
001MF003008,1868,1873,"POLYGON ((-43.16651132004363 -22.89713161034005, -43.16956582548165 -22.89937280459404, -43.16978958267874 -22.89908620950287, -43.16998176705425 -22.89878079060492, -43.17014052791289 -22.89845948936798, -43.17026433649281 -22.8981254002001, -43.17035200068099 -22.89778174064495, -43.17036566413131 -22.89770905197681, -43.16651132004363 -22.89713161034005))"
001MF006001,1868,1875,"POLYGON ((-43.17432971470775 -22.89645257989024, -43.17179047373784 -22.89918549303722, -43.17209348861208 -22.89940161216115, -43.17241804096616 -22.89958933002621, -43.17276100505649 -22.89974683868548, -43.17311907777548 -22.89987262113693, -43.17348881046898 -22.89996546593714, -43.17386664215717 -22.90002447887159, -43.17395066129271 -22.90003287388656, -43.17432971470775 -22.89645257989024))"
