"gid","featuretyp","namecomple","nameshort","yearfirstd","yearlastdo","firstdispl","lastdispla","layer","tablename","globalid","geom","uploaddate","notes","nameabbrev","creator","firstowner","owner","occupant","address","scalerank","stylename"
424364,"Civil","Biblioteca Nacional","Biblioteca",,,1905,8888,"BuildingsPoly",,"2843d7f0-74a9-11e8-bd15-356431c8a804","0103000020E6100000010000007500000016C0DC78759645C0398C3ACBC7E836C02B918968759645C0C1DF0641C8E836C03AA1FB61759645C050111CBDC8E836C037CA6068759645C04C7B2F4DC9E836C0CBB09B81759645C0381F26D9C9E836C010D21B9F759645C0B091F049CAE836C028F082C6759645C0FA9952ADCAE836C0CC7C3590759645C01A1382D3CBE836C0BB02A0A8759645C0C108BCE4CBE836C0669B000B749645C0056EF366D4E836C07A8C194F729645C0B84E4161D3E836C0F6F3D1AB719645C0EB092491D6E836C06F4F2D276E9645C065951761D4E836C0A8E7D62E6E9645C03F24D133D4E836C077F717C06D9645C0D4479CEED3E836C02CC76DD06D9645C0312E4C77D3E836C09939C8046D9645C009538102D3E836C05439F46B6C9645C03739E7F5D2E836C03C1A49FD6B9645C075E24B1FD3E836C0543098BA6B9645C060B27463D3E836C03E7A4B6B6B9645C0C740D6DAD3E836C08659363F6B9645C0E8DEEF49D4E836C002117C1D6B9645C0205D2EE2D4E836C01EA0A9016B9645C0B9494A5FD5E836C0FC2D51F06A9645C02A995DF3D5E836C0FBD9D1E06A9645C08CEBAA67D6E836C00C0866126B9645C06C3CBE94D6E836C0D3BB38F66A9645C0BDD6DE46D7E836C0B4C459D3699645C0F8C3E1D1DDE836C0D3C11EB5699645C0FC3928CEDDE836C006109A95699645C0C11ED08ADEE836C05EFB164C699645C06CB6847EDEE836C053A6F8FC689645C08ED04549E0E836C0194C2CF4689645C04CD23420E1E836C0744F4615699645C0F04ECDD9E1E836C0C9D84A49699645C036B82A83E2E836C08EF71996699645C01BDCB505E3E836C0868781006A9645C02F7EB170E3E836C07E0AA2D36A9645C055377AD3E3E836C0B7E783DF6A9645C0998B9A92E3E836C0E910F54F6B9645C03151C2CEE3E836C0A5F0295A6B9645C09730E893E3E836C09FFE72BC6E9645C0B98632C6E5E836C033B0293B6E9645C03C0D602AE9E836C06BFB29ED6F9645C0E4C97A3DEAE836C03F327A4E6E9645C067FF07E4F2E836C05784B62E6E9645C04FF11ED1F2E836C0A9925EF96D9645C059171EE2F3E836C0337FE47A6D9645C075BA0D34F4E836C09DE4FC296D9645C0D14BDAA6F4E836C0E3D7D2EF6C9645C08B63E630F5E836C07CCC6FC36C9645C026BB71CDF5E836C01AABB4B06C9645C05C8454B6F6E836C02F6629C26C9645C051503B80F7E836C02387F0F16C9645C093863940F8E836C0E3652E406D9645C080141AE1F8E836C0D4E310B16D9645C074E75255F9E836C0F3948E4E6E9645C0EED76486F9E836C099C948DD6E9645C01B4BFB43F9E836C071296C3A6F9645C0983902D6F8E836C02FBA71656F9645C04FC43E8BF8E836C0D97D8963739645C0EF0624F6FAE836C078EC5979739645C08D60F411FCE836C05F65A1D5739645C0346FA918FDE836C0A30E0F3A749645C00D1562A9FDE836C0956C4FE0749645C0DE0280FDFDE836C065E1B581759645C0F54036CFFDE836C0191F5C01769645C0BCA54648FDE836C0E69D7263769645C0E854A359FCE836C095469E8A769645C014BD3871FBE836C0C918408A769645C0FA42D5B3FAE836C0913D4B71769645C0AC44F8FEF9E836C0550CFE4A769645C0D8E53071F9E836C08D2BE993769645C0503180EDF7E836C0913ACB49769645C05B7460C1F7E836C0FBF7784D789645C0686827F4ECE836C044011D9C789645C0A7293CDFECE836C02BBA2C07799645C06E763185EAE836C0C536648E7A9645C021338045EBE836C0C23E48BF7C9645C0C3713CDADFE836C0EAFF893C7B9645C0AACA75E0DEE836C0206F2D997B9645C04A90265ADCE836C0104E12697B9645C098985945DCE836C07C36E8A17D9645C028216582D0E836C02C017AEF7D9645C0CACC5393D0E836C04B1EBB0F7E9645C034F6CEE2CFE836C073603D607E9645C0301616ABCFE836C00041FCBA7E9645C007AFF733CFE836C0717831FE7E9645C0D2668DA2CEE836C07F5FEE2F7F9645C0320178C3CDE836C0734DDC377F9645C0F31A17F4CCE836C08CF5CA2B7F9645C019154F5CCCE836C012F7E2047F9645C05253B3AECBE836C0DBDC80C47E9645C038CE3314CBE836C0C220C9837E9645C0CD62B1ABCAE836C0E1426A217E9645C0091F1B56CAE836C0EEDBF4B87D9645C0EFABEB36CAE836C0B289D25A7D9645C06B736C45CAE836C08E287E0E7D9645C0B63D9B6FCAE836C01C998BD17C9645C0233FDEB0CAE836C063C821A47C9645C0B09A7CF2CAE836C02D067B307C9645C0470D2BADCAE836C0003F921F7C9645C03D641B00CBE836C033CBC7B2789645C05B3F66BBC8E836C036B62FC2789645C0F403BB54C8E836C0B5C6BE6C789645C0027F2A16C8E836C0D989BF52789645C03A199C82C7E836C013278616789645C0D90B9ADDC6E836C0EE9ABADE779645C06104E77FC6E836C07F5AAC95779645C09120712FC6E836C0E13EE826779645C00EF443EDC5E836C0B2DDB2C0769645C0A5AD6EECC5E836C0596E775D769645C0F6919A17C6E836C06C5BFA0B769645C0AC3A8B67C6E836C08013D9CE759645C0A96D12C4C6E836C0313C759A759645C0304BAD46C7E836C016C0DC78759645C0398C3ACBC7E836C0",20180620,,,"Hector Pepin",,,,"Avenida Rio Branco, 219/239",0,"buildings"
424365,"Civil","Palácio Pedro Ernesto (Cãmara de Vereadores)","Cãmara",,,1920,8888,"BuildingsPoly",,"28444d20-74a9-11e8-bd15-356431c8a804","0103000020E61000000100000013000000CFA04E1B9A9645C0B8DF73F1EDE836C05AC3E22A9A9645C08500ACDFEEE836C06764ACE9959645C0DA70C5D1FAE836C06A4F9154959645C0E470CCFBFAE836C0A08DA1BA939645C0C45DC96EFFE836C092FAB4E1939645C0B67E5C7D00E936C0827E9745969645C0DCFF353803E936C068E14EB8969645C04716F81403E936C02AD0FD259E9645C0F9C840590CE936C045F41EE8A09645C09B3533A804E936C09F3AAB339D9645C03B1F191800E936C0958F1D8E9F9645C0F1051D88F9E836C0805DF542A39645C069902D17FEE836C0FDAF4FFDA59645C0EE8ACE7BF6E836C0AE2DE3A59E9645C03FE1C41CEDE836C00BEFC2979E9645C0339BDA49ECE836C00803238A9C9645C0FCAA96CDE9E836C080458AC49B9645C02105611CEAE836C0CFA04E1B9A9645C0B8DF73F1EDE836C0",20180620,,,"Francisque Cuchet e Archimedes Memoria",,,,"Praça Floriano s/nº",0,"buildings"
424366,"Civil","Anexo da Câmara dos Vereadores","Câmara",,,1949,8888,"BuildingsPoly",,"28447430-74a9-11e8-bd15-356431c8a804","0103000020E610000001000000070000007B1EBB21A69645C0CCBA4BF305E936C09B13116DAA9645C0F8EA0D1DFFE836C03B0314B7A69645C02AAEF4D4F7E836C00DC32BF59E9645C0E54173210DE936C0A18C6D76A09645C009F1E5F90EE936C0E0B97DAAA49645C0E69CB64808E936C07B1EBB21A69645C0CCBA4BF305E936C0",20180620,,,"Geraldo Raposo da Camara e Samuel Albano de Aratanha",,,,"Praça Marechal Floriano, s/nº",0,"buildings"
424367,"Civil","Palacio Gustavo Capanema","MEC",,,1937,8888,"BuildingsPoly",,"2844c250-74a9-11e8-bd15-356431c8a804","0103000020E61000000100000016000000E00ECF74389645C0491BC23CA1E836C0AFCD4129389645C07FCF6BB7A5E836C0D4EADD11379645C0CF31AA8FA5E836C00823F300369645C088B3F1D9B1E836C0509C283F359645C019BF865CB1E836C09A50B024339645C08F75BF91BCE836C0E0462564339645C02E03DFBABCE836C0CC3E394F2E9645C07C5EBA5FD8E836C072ADB997359645C0103A2213DDE836C072CD0CB83A9645C0A0B0697AC1E836C03D0CA6AE479645C0926EC8E0C9E836C06C976CD9499645C095DCFDB1BEE836C02699F1783C9645C075C7B109B6E836C01BB59BBC3F9645C054E3481CABE836C0E7CB49DA3E9645C077F16E0CAAE836C05E125027409645C047D07F1BA6E836C053963D913E9645C0917D217CA4E836C0F7A4A71D3D9645C0773F8C41A3E836C029EE5CCD3B9645C0D3B3486DA2E836C06349ECAC3A9645C0A323B1D3A1E836C0664C6382399645C089EB4964A1E836C0E00ECF74389645C0491BC23CA1E836C0",20180620,,,"Lucio Costa, Oscar Niemeyer, Carlos Leao, Jorge Machado Moreira, Affonso Eduardo Reidy e Ernani Vasconcelos",,,,"Rua da Imprensa, 16",0,"buildings"
424368,"Civil","Edifício-Sede do Ministério da Fazenda","Fazenda",,,1939,8888,"BuildingsPoly",,"2844e960-74a9-11e8-bd15-356431c8a804","0106000020E6100000030000000103000000020000001F00000028336CB1449645C036ABE93B60E836C06F3361F1449645C0E136D9DC5EE836C0C2B55A1D449645C060D896545EE836C06C5D8C59459645C09F1173ED57E836C0B58C072F469645C02BF3C17058E836C005B22B67489645C0DA396A224CE836C02230D6A62E9645C018CF2CF13BE836C0F21EACD42B9645C012FFB2464BE836C07C4BC2A12D9645C01E2668554CE836C045E679E1269645C0B013033372E836C055F22FD8249645C04D886B0871E836C07B290C02229645C06714AB4B80E836C0F3D6B6D13B9645C0E977A8A190E836C0B15701163E9645C0AD53C76584E836C09D5BC6433D9645C04AFF39DF83E836C04CCF1E713E9645C0302709667DE836C00B4140A23E9645C03D60D2577CE836C04A0CE2B73E9645C0CEB7DBE07BE836C074D6D75C409645C026FDD8B072E836C024F7FE6A409645C0474EBD6172E836C0E933D146419645C0A0E0EFDA72E836C09A5BFE82419645C09718E08F71E836C0CE457EAB409645C0DE4F850771E836C01A26C7DB419645C0E65300A66AE836C0DB18D1B1429645C0B4111C346BE836C0CDF88AEB429645C0196743F769E836C03762D615429645C01652506E69E836C049099B25429645C070F9A61969E836C06F4FE2CC439645C09E68D0F95FE836C02B9EF9D8439645C09EF414B75FE836C028336CB1449645C036ABE93B60E836C009000000DCDA0CC7339645C01A6B3DDF68E836C0BC20A27B339645C0B47C3B7E6AE836C01F9CDED0329645C083FA89256EE836C0BDB91A162E9645C0335152236BE836C00C172932319645C084DB67335AE836C0776526E7359645C08E58103D5DE836C01E05633C359645C089E65EE460E836C01D0F0C03359645C0205A681E62E836C0DCDA0CC7339645C01A6B3DDF68E836C001030000000100000005000000B8EA510E429645C0A7F8EC4873E836C0E933D146419645C0A0E0EFDA72E836C04EB3BE783F9645C0D1141CC97CE836C07E1B7449409645C09F0A5B377DE836C0B8EA510E429645C0A7F8EC4873E836C00103000000010000000500000028336CB1449645C036ABE93B60E836C0CDF88AEB429645C0196743F769E836C04171C4AF439645C03D52FE746AE836C0BE182575459645C0BF8B06B460E836C028336CB1449645C036ABE93B60E836C0",20180620,,,"Luiz de Moura",,,,"Avenida Presidente Antônio Carlos, 375",0,"buildings"
424369,"Religious","Igreja de Santa Luzia","S. Luzia",,,1752,8888,"BuildingsPoly",,"28451070-74a9-11e8-bd15-356431c8a804","0103000020E610000001000000050000006B76BEC6119645C071FBD712D8E836C04A2D6BAD159645C06132E612E1E836C06FBE14BF1D9645C093F91C36D5E836C07ADB7BBF199645C06D187101CDE836C06B76BEC6119645C071FBD712D8E836C0",20180620,,,,,,,"Rua Santa Luzia, 490",0,"buildings"
424370,"Civil","Edifício da Associação Brasileira da Imprensa - ABI","ABI",,,1936,8888,"BuildingsPoly",,"28455e90-74a9-11e8-bd15-356431c8a804","0103000020E610000001000000070000001470D0B65C9645C039FFAD29B5E836C0238D48FC5A9645C0D6DB5D50BEE836C0CC32CDD2619645C0ECF4E9B9C2E836C0BB33C4E5609645C09CA36B64C8E836C02665F6D6659645C07182689ECBE836C0925CA193689645C0C9256CE4BCE836C01470D0B65C9645C039FFAD29B5E836C0",20180620,,,"Marcello e Milton Roberto",,,,"Rua Arauújo Porto Alegre, 71",0,"buildings"
424371,"Civil","Edifício Barão de Mauá","Mauá",,,1960,8888,"BuildingsPoly",,"284585a0-74a9-11e8-bd15-356431c8a804","0103000020E610000001000000090000000AD54E9D399645C00E73F1C2ECE836C0E606209C349645C0271ADA5A07E936C05EC1EDF23A9645C0BF8F0A620BE936C021F90F6E3C9645C03F6B007203E936C019E145213D9645C025BF99D803E936C00F92DDCC3E9645C0CE2D6CD4FAE836C0AEC1811C3E9645C0F6BA216EFAE836C0FDE158EA3F9645C08B4554C2F0E836C00AD54E9D399645C00E73F1C2ECE836C0",20180620,,,"Oscar Niemeyer",,,,"Avenida Graça Aranha, 26",0,"buildings"
424372,"Civil","Centro Cultural da Justiça Federal (Supremo Tribunal Federal)","STF",,,1909,8888,"BuildingsPoly",,"2845acb0-74a9-11e8-bd15-356431c8a804","0103000020E61000000100000010000000374A9E79699645C0402A93EE0CE936C06BD81FF0689645C07AD81B5710E936C0E536D1D0659645C0AF13722F0EE936C0397D381E659645C0EF112AE70DE936C04DE5B65A649645C06756D2F10DE936C0F47A5DD2639645C020DC9E4C0EE936C065D71105639645C0823A251913E936C0B440828D639645C033645A1F14E936C0E9102F67649645C05BD57DFB14E936C0DF5F0657689645C0782E179B17E936C0AE710FCB679645C02F66512918E936C05C9AC461679645C0D853FCF419E936C047FED1B4679645C042C4531E1BE936C024258C10739645C09C1BCD5322E936C0D3295085759645C0C3A0058614E936C0374A9E79699645C0402A93EE0CE936C0",20180620,,,"Adolfo Morales de los Rios",,,,"Avenida Rio Branco, 241",0,"buildings"
424373,"Civil","Edifício Standard - Prédio da Esso","Standard",,,1935,8888,"BuildingsPoly",,"2845d3c0-74a9-11e8-bd15-356431c8a804","0103000020E61000000100000023000000D89EF71E3A9645C0752089D289E936C077D9526E3D9645C04FCC39DD90E936C031E07F443D9645C0859D296991E936C0AC3CB1D03D9645C0C87274A192E936C057A7D69B3C9645C0D59E9CDE94E936C06B941A553C9645C05FDED19595E936C08BEDF4473C9645C0576C531996E936C04F2E114F3C9645C01F8D91B896E936C0CB1A126E3C9645C0090E173D97E936C03A15349E3C9645C07BCF10C897E936C0348184FC3F9645C04CD574299FE936C004A76F4E409645C0A661D18D9FE936C012E561A6409645C00EE9DDC49FE936C05235E1F9409645C0C4FCA2B79FE936C04059C955419645C07404C1879FE936C000D94EA7419645C0D07F45339FE936C0CE38DDBE479645C0B49CD59495E936C0DE2AF1F4479645C055BBB10A95E936C04503B608489645C00856387B94E936C09DA6870E489645C09B1200F393E936C0C41B65FD479645C04CCA577393E936C0D135FDDB479645C0EBEC30E792E936C0C7905EAC479645C08DBEAD8992E936C0EA0F496B459645C0A97213A28DE936C0B1EA8A36459645C0EED0FADE8DE936C085072C683F9645C0D2B13E5281E936C0D343261C3F9645C0C16743D480E936C0129AE4CD3E9645C0F01E9EAF80E936C0F472F6693E9645C0111697C880E936C02B8723353E9645C01DBE9C1181E936C051CF4EF5399645C007B2ACE387E936C040BA36D5399645C0FC96F47B88E936C021AE42E2399645C0BED184FB88E936C0152706FE399645C078B36B7B89E936C0D89EF71E3A9645C0752089D289E936C0",20180620,,,"Robert R. Prentice",,,,"Av. Presidente Wilson, 118",0,"buildings"
424374,"Civil","Consulado dos Estados Unidos da América","EUA",,,1952,8888,"BuildingsPoly",,"284621e0-74a9-11e8-bd15-356431c8a804","0103000020E610000001000000200000006100E47D3F9645C0245945045BE936C085252CEC3E9645C0F2D86EE85BE936C0B1442FA43D9645C0C70AF9E95DE936C07597FAC1409645C04A398EC464E936C0E41C01E6439645C027BD5DDE5FE936C0A422A955459645C0B7E8E0A05DE936C03B85B7FC4A9645C040A49FCF54E936C02A36ED9F499645C04E6BD7D151E936C03EEA361F4B9645C0D2C6D9794FE936C069C7F2EF4B9645C0943AA6EB4DE936C0DD1C418C4C9645C0DA93646B4CE936C0C5A8082D4D9645C083EFAAB14AE936C0132561AF4D9645C06175831249E936C0BD3888254E9645C09241796847E936C0A1A1C37D4E9645C064C1770646E936C0DB96500A4F9645C0EC438A3843E936C0F75D1B94509645C001DD34D73AE936C0F52A2C35509645C0D5E1BCEE39E936C07EA2FDCB4F9645C0FD252E4739E936C02841CE664F9645C0189659AD38E936C07E898BE94E9645C03DEE814938E936C041CD56814E9645C02532730438E936C0283203404E9645C08EE6D3F637E936C0654AD5D94D9645C0A5CC72F137E936C0614A376A4D9645C023A5740E38E936C0F67F398F4B9645C094975F5D3DE936C09484F29C489645C0BFEC032546E936C0501962D2479645C03950B27047E936C0825B007F3E9645C08F10DA0056E936C0859E28763F9645C07712AD3958E936C0EBC71132409645C0AFCF25EA59E936C06100E47D3F9645C0245945045BE936C0",20180620,,,"Escritorio Harrison Abramovitz",,,,"Avenida Presidente Wilson, 147",0,"buildings"
424377,"Civil","Monumento aos Mortos da II Guerra Mundial","II Guerra",,,1956,8888,"BuildingsPoly",,"2846e530-74a9-11e8-bd15-356431c8a804","0103000020E61000000200000009000000B51F06BF2D9645C0DBA36DE391EA36C06EE5E31A329645C0BFE3CEF2BDEA36C00EBB0D54459645C05D1C1556B7EA36C00BA71F7C449645C00516A241AFEA36C0496847D8379645C0B124D088B3EA36C09C209A32369645C06E35AF35A2EA36C00C09246E379645C0A78FD4CCA1EA36C0D3BC1378359645C0B49A9A308FEA36C0B51F06BF2D9645C0DBA36DE391EA36C00900000053B65640349645C0957BF07E9FEA36C048E6C1F0309645C0C2CDA0ACA0EA36C030411D3B309645C06BD8BD719CEA36C08B2ECDF32F9645C02B9ECF289AEA36C0268CF6C02F9645C06715538594EA36C05D13D70A339645C00089795493EA36C085CF47CB339645C0936F92F097EA36C07FA8BA0F349645C047C7D5FC99EA36C053B65640349645C0957BF07E9FEA36C0",20180620,"134",,"Helio Ribas Marinho e Marcos Konder Neto",,,,"Avenida Infante Dom Henrique, s/nº - Parque do Flamengo",0,"buildings"
424378,"Civil","Edifício do Instituto de Resseguros do Brasil - IRB","IRB",,,1941,8888,"BuildingsPoly",,"28470c40-74a9-11e8-bd15-356431c8a804","0103000020E6100000010000000900000079F4A4EFCF9545C0B55E117AC5E836C05AE2D700D29545C032A6E7F8B9E836C03D905571C89545C0EB1A82D8B3E836C025684485C89545C0865BCC30B3E836C09B6ACA18C69545C043AEC5AAB1E836C09D3229E8C59545C031F2F05DB2E836C0F402F8D7C09545C04788961BAFE836C054B7A7BCBE9545C0CF3A3F4FBAE836C079F4A4EFCF9545C0B55E117AC5E836C0",20180620,,,"M. M. M. Roberto",,,,"Avenida Marechal Câmara, 171",0,"buildings"
424379,"Civil","Palácio Tiradentes","Tiradentes",,,1926,8888,"BuildingsPoly",,"28473350-74a9-11e8-bd15-356431c8a804","0103000020E6100000010000003E0000007019DAEA3A9645C072AFBC3E52E736C0C76BD24B399645C028872D5556E736C071957C57399645C0AD5ED5AE56E736C0794624E9369645C0EE998EEF5CE736C0C70101AE369645C0F4711A175DE736C05495FB1B359645C08C9D723861E736C0825F8127359645C0F8874FA761E736C0C7F8C14C359645C0D89731DD61E736C0E46A8728369645C08901E5EC62E736C03D89E60D369645C01160F93163E736C032CE0AE0359645C098433EB663E736C0823AB4B8359645C0233CB13D64E736C04C881EB5359645C0507F936C64E736C006DD101C369645C00C81C0F264E736C019F986E5389645C06E1C088168E736C037CB73E7389645C016ABDBCF68E736C0D91F4D4F3A9645C01784CBAD6AE736C0F90C128F3A9645C0F2E042AF6AE736C01488E74E419645C0C9F7CC3973E736C090903167419645C0FC60ECD773E736C0E013998A419645C04F62942D74E736C0ECBD1AC1429645C0365199BB75E736C0912E690C439645C037E0B1AF75E736C09F0A4332439645C0B33B348C75E736C02CD7D389439645C0F3D44CFB75E736C0682B78F4459645C06DCA290B79E736C0AA498920469645C09CEF4B1879E736C0E63FC940469645C09D1C7FE278E736C0491FEA62469645C006EE608878E736C0952609B5479645C0F38B4D327AE736C052E195F0479645C0BF0D5E477AE736C0D1C16216489645C0E558732B7AE736C0964EFF55499645C074C5E3E376E736C088EF684D499645C0B03617A776E736C0AB881C954C9645C0137376196EE736C06AE49FB24C9645C07B50050E6EE736C00427A3E64D9645C09E12EBDC6AE736C07FD1CBFA4D9645C0009D158D6AE736C06269E9DC4D9645C05B24DB556AE736C09C7230914C9645C0E14B4AC168E736C0948EB5F14C9645C03A1103C867E736C059E9B9F74C9645C09FCE369C67E736C048A1E7274A9645C0B8D185F263E736C038226C0C4A9645C0C0B9ECC263E736C04E2921074A9645C052F5730863E736C06F609027499645C0BEF6BACC61E736C05BB2679A489645C07E68DC2561E736C0D7F7F36E489645C0EFE70A3761E736C042FC5A47489645C037A6286B61E736C0641B49B5419645C081D2B4E458E736C0B75AB59D419645C07C0078D058E736C00ED645B0419645C021C8897A58E736C019696B87419645C0B9BED9FB57E736C08825A608409645C063CDEE2156E736C0E6EC0FB83F9645C0A39EC56556E736C0C16126D53C9645C0792ADB6C52E736C0D45D3BAD3C9645C06E4DBA5652E736C05A1C57953C9645C084FC727152E736C0E4F0DE343C9645C0E419276353E736C08AD9F8493B9645C085C2801652E736C08B94A9113B9645C03ECF0E0652E736C07019DAEA3A9645C072AFBC3E52E736C0",20180620,,,"Archimedes Memoria e Francisque Cuchet",,,,"Avenida Presidente Antônio Carlos, 641",0,"buildings"
424380,"Religious","Igreja de São José","S. José",,,1808,8888,"BuildingsPoly",,"28475a60-74a9-11e8-bd15-356431c8a804","0103000020E61000000100000007000000478EAF4A3C9645C00C00D08984E736C063ED15313C9645C0E15E2CCF84E736C0D4B8B924499645C072A3AB8A95E736C098AEF1E64C9645C07A5466A38BE736C043DDA4E03F9645C0B19544D27AE736C03AD860C53F9645C0BD97261C7BE736C0478EAF4A3C9645C00C00D08984E736C0",20180620,"10",,"mestre Felix Jose de Souza (1º projeto) e Joao da Silva Muniz (2ºprojeto)",,,,"Avenida Presidente Antônio Carlos",0,"buildings"
424381,"Civil","Centro Candido Mendes","CM",,,1977,8888,"BuildingsPoly",,"2847a880-74a9-11e8-bd15-356431c8a804","0103000020E6100000010000000B000000ABCC9F23629645C06BD975BE75E736C02031EC99729645C0F601D4CF89E736C00E20744B789645C07FBBBDC47AE736C02617F36C7A9645C0AF87B88074E736C0965DFF3A7A9645C063BA0D1D73E736C0EA936933799645C0B1E337E671E736C0D5F2909C7B9645C06002C3536AE736C074DE61D0769645C0DD68861765E736C0E021CDA6779645C0DCAA8E9862E736C0408BEB666E9645C0EB381F8C57E736C0ABCC9F23629645C06BD975BE75E736C0",20180620,,,"Harry Cole",,,,"Rua da Assembléia, 10",0,"buildings"
424382,"Religious","Igreja de Nossa Senhora do Carmo da Antiga Sé","Monte do Carmo",,,1977,8888,"BuildingsPoly",,"2847cf90-74a9-11e8-bd15-356431c8a804","0103000020E61000000100000012000000325BA91D6F9645C035E6B54643E736C03F87AAB36E9645C07D9D63DC42E736C045587D636D9645C01081AC8246E736C00E3C60726F9645C029CA30D248E736C0453F881A719645C086004FBE4AE736C09D029180829645C08B4237485DE736C0000DAE6A839645C0A42660445AE736C008155022839645C08234D7F259E736C0BC5A4AA77F9645C03131E70656E736C0309846077E9645C0396B2B3254E736C0C79A2E4B7F9645C00CCCEAA450E736C076A7BA99819645C08D070CC349E736C049A12C8A829645C09E5BB2F546E736C0211552727D9645C0C509B84341E736C0F6493B74739645C0C86D411736E736C0ADB0C283709645C0AA49980A3EE736C008C45FFE709645C0A18CCB9C3EE736C0325BA91D6F9645C035E6B54643E736C0",20180620,"9",,,,,,"Rua Primeiro de Marco, esquina com rua 7 de Setembro",0,"buildings"
424383,"Civil","Centro Cultural Banco do Brasil","CCBB",,,1880,8888,"BuildingsPoly",,"2847f6a0-74a9-11e8-bd15-356431c8a804","0103000020E6100000040000000D00000086BC2FC1919645C0D8FECEE4C2E636C0DF41B8BF949645C081D8CFBAB6E636C08AF29549959645C01857F028B7E636C0D85BCF25989645C0DFF15C1EABE636C0BE859FB1979645C092D010C7AAE636C01646F9D89A9645C0E126A8B19DE636C0D18C032A8E9645C0E945D3A194E636C0B47778A08B9645C0E2CF62C2A0E636C0AE94EC3B8B9645C0CBD72075A0E636C0DD1B9A90889645C084FA4C10ACE636C0CF53AAF5889645C0AC1E6B63ACE636C041513D31869645C02A2307DDB8E636C086BC2FC1919645C0D8FECEE4C2E636C005000000228B1AEC919645C099F50F40B4E636C04F9E6CD88B9645C077DD74EBAEE636C0C28B4CBE8E9645C0FB66C358A3E636C02A1002D6949645C08F66A967A8E636C0228B1AEC919645C099F50F40B4E636C0050000005F37CB50909645C03CEAAA82BBE636C005ECCAB08A9645C01DDCEEC9B6E636C06F08857E8B9645C053F297A2B3E636C0E964FE13919645C0AF7FEF4BB8E636C05F37CB50909645C03CEAAA82BBE636C005000000B13F9F33959645C025232FBEA3E636C0953B19C58F9645C0E6D4AC419FE636C026FC6088909645C07410D3FE9BE636C0FDD50DF6959645C0F0D2DB7FA0E636C0B13F9F33959645C025232FBEA3E636C0",20180620,,,"Francisco Joaquim Bethencourt da Silva",,,,"rua Primeiro de Março, 66",0,"buildings"
424384,"Religious","Igreja de Nossa Senhora da Candelária","Candelária",,,1933,8888,"BuildingsPoly",,"284844c0-74a9-11e8-bd15-356431c8a804","0103000020E6100000010000001F0000007CCB6B5CB69645C0116512289DE636C0E1CE1A74B59645C0D7B897FEA1E636C0DAA15C57B89645C0D5989CDAA3E636C07D704878B99645C07C20F2689EE636C08FE17B44C09645C0CED8949DA2E636C0577007C1BE9645C013947E2FAAE636C06AA714FDC39645C00C591597ADE636C02A424A76C49645C0CC51F815ABE636C0DEE93FD8CA9645C0420D9E3BAFE636C09D4F4A3ECB9645C0F3F2AE54AFE636C016CF2E7BCB9645C07F46FE1AAFE636C03212E1A5CB9645C06FAFFB85AEE636C030367ACDCB9645C0996E25D7ADE636C0D6832D70CC9645C07907E171AAE636C0992E2249CB9645C05D4C01A4A9E636C09AD40605CD9645C09526338DA0E636C047499B26CE9645C0FAC77A4BA1E636C09A022A19CF9645C09A2D8B3B9CE636C09501FC0BCF9645C02F5BACCF9BE636C0CAC884E8CE9645C002921B839BE636C02A84D79CCE9645C0FE78584C9BE636C0B9F9B157CE9645C033903F179BE636C0CFBFBA40C89645C0AA8AA71497E636C0133568C2C89645C04379CC6794E636C0BA335986C39645C07B39BA0191E636C00EBA9716C29645C0FBB2BE8E98E636C0AE78044ABB9645C0B73A4EFE93E636C0AF801D65BC9645C0B8774C438EE636C0FC0EDC81B99645C049EF47678CE636C06B353A90B89645C062E4116E91E636C07CCB6B5CB69645C0116512289DE636C0",20180620,"17",,"Francisco Jose do Roscio","Irmandade do Santísimo Sacramento da Candelária",,,"Praça Pio X",0,"buildings"
424385,"Civil","Edifício Herm. Stoltz","Stoltz",,,1955,8888,"BuildingsPoly",,"28486bd0-74a9-11e8-bd15-356431c8a804","0103000020E61000000100000011000000EAC456BAEB9645C081A02CB7D8E636C0FF5CC04EE89645C00EC9854AEBE636C0F4ED9448E89645C0FCFFC207ECE636C06E0E4149E89645C012CA6C12EDE636C0714ECE2EE89645C03655AD31EEE636C0927EBE66ED9645C03F43369FF1E636C01B0EFB18EF9645C02F645075E9E636C0C727BEC5EE9645C0D12BAE5CE9E636C0C9D908ADF09645C06C56C256DFE636C04648FB89F29645C0BAA05DA1E0E636C0F1E2417BF49645C078BB7A8CD5E636C05A01DC8DED9645C058A59A2BD1E636C060E77DE7EC9645C00A54E8BDD4E636C0F102F199EC9645C08AEB1A1AD6E636C0DB498B4DEC9645C0A9369DC9D6E636C081DAF601EC9645C04C4D2479D7E636C0EAC456BAEB9645C081A02CB7D8E636C0",20180620,,,"Raphael Moreira Rebecchi",,,,"Avenida Presidente Vargas, 409",0,"buildings"
