Source ID,wikidata_id_url,wikidata_image,wikidata_ims_id,Depicts,Wikidata ID
014AM012030,http://www.wikidata.org/entity/Q65621164,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20Santa%20Luzia%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,Q65621164
014AM012031,http://www.wikidata.org/entity/Q65621165,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20dos%20Arcos%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q522559 Lapa,Q65621165
014AM012032,http://www.wikidata.org/entity/Q65621166,http://commons.wikimedia.org/wiki/Special:FilePath/Fachada%20da%20Confeitaria%20Colombo%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65621166
014AM012033,http://www.wikidata.org/entity/Q65621167,http://commons.wikimedia.org/wiki/Special:FilePath/Avenida%20Rio%20Branco%20%28antiga%20Avenida%20Central%29%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,Q65621167
014AM012034,http://www.wikidata.org/entity/Q65621168,http://commons.wikimedia.org/wiki/Special:FilePath/Fachada%20do%20Teatro%20Municipal%20%282%29%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q579694 Cinelândia,Q65621168
014AM012035,http://www.wikidata.org/entity/Q65621169,,,http://www.wikidata.org/entity/Q991717 Bairro do Catete,Q65621169
014AM012036,http://www.wikidata.org/entity/Q65621170,http://commons.wikimedia.org/wiki/Special:FilePath/Pra%C3%A7a%20Duque%20de%20Caxias%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q10316374 Largo do Machado,Q65621170
014AM012037,http://www.wikidata.org/entity/Q65621171,http://commons.wikimedia.org/wiki/Special:FilePath/Pra%C3%A7a%20Vinte%20e%20Oito%20de%20Setembro%2C%20atual%20Pra%C3%A7a%20Mau%C3%A1%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,Q65621171
014AM012038,http://www.wikidata.org/entity/Q65621172,http://commons.wikimedia.org/wiki/Special:FilePath/Mercado%20de%20Flores%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65621172
014AM012040,http://www.wikidata.org/entity/Q65621173,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20das%20Marrecas%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65621173
014AM012041,http://www.wikidata.org/entity/Q65621174,http://commons.wikimedia.org/wiki/Special:FilePath/Cadeia%20Velha%2C%20que%20deu%20lugar%20ao%20atual%20Pal%C3%A1cio%20Tiradentes%2C%20sede%20da%20Assembleia%20Legislativa%20do%20Estado%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65621174
014AM012042,http://www.wikidata.org/entity/Q65621175,http://commons.wikimedia.org/wiki/Special:FilePath/Praia%20de%20Botafogo%2C%20com%20igreja%20Nossa%20Senhora%20da%20Concei%C3%A7%C3%A3o%20ao%20fundo%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621175
014AM012043,http://www.wikidata.org/entity/Q65621176,http://commons.wikimedia.org/wiki/Special:FilePath/Monumento%20a%20Duque%20de%20Caxias%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65621176
014AM012044,http://www.wikidata.org/entity/Q65621177,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20do%20Senado%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,Q65621177
014AM012045,http://www.wikidata.org/entity/Q65621178,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20da%20avenida%20Passos%20com%20o%20Theatro%20S%C3%A3o%20Pedro%20de%20Alc%C3%A2ntara%2C%20atual%20Teatro%20Jo%C3%A3o%20Caetano%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,Q65621178
014AM012047,http://www.wikidata.org/entity/Q97772475,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20do%20Hosp%C3%ADcio%2C%20atual%20rua%20Buenos%20Aires%2C%20no%20Centro%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q97772475
014AM012048,http://www.wikidata.org/entity/Q65621181,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20Chinesa%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q14942956 Floresta da Tijuca,Q65621181
014AM012049,http://www.wikidata.org/entity/Q65621182,http://commons.wikimedia.org/wiki/Special:FilePath/Est%C3%A1tua%20equestre%20de%20Dom%20Pedro%20I%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65621182
014AM012050,http://www.wikidata.org/entity/Q65621183,http://commons.wikimedia.org/wiki/Special:FilePath/Casar%C3%B5es%20na%20avenida%20de%20Liga%C3%A7%C3%A3o%2C%20atual%20avenida%20Oswaldo%20Cruz%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q995561 Flamengo,Q65621183
014AM012051,http://www.wikidata.org/entity/Q65621184,http://commons.wikimedia.org/wiki/Special:FilePath/Bondes%20el%C3%A9tricos%20na%20rua%20Primeiro%20de%20Mar%C3%A7o%2C%20destaque%20para%20a%20Igreja%20Santa%20Cruz%20dos%20Militares%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,Q65621184
014AM012052,http://www.wikidata.org/entity/Q97772868,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20da%20Carioca%2C%20com%20destaque%20para%20a%20Loja%20de%20cal%C3%A7ados%20Casa%20Atlas%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q97772868
014AM012053,http://www.wikidata.org/entity/Q65621186,http://commons.wikimedia.org/wiki/Special:FilePath/Est%C3%A1tua%20em%20homenagem%20%C3%A0%20Armada%20Nacional%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65621186
014AM012054,http://www.wikidata.org/entity/Q65621187,http://commons.wikimedia.org/wiki/Special:FilePath/Est%C3%A1tua%20de%20Jos%C3%A9%20Bonif%C3%A1cio%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q10316364 Largo de São Francisco de Paula,Q65621187
014AM012055,http://www.wikidata.org/entity/Q65621188,http://commons.wikimedia.org/wiki/Special:FilePath/Cais%20do%20Porto%20%282%29%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q3951222 Saúde,Q65621188
014AM012056,http://www.wikidata.org/entity/Q65621189,http://commons.wikimedia.org/wiki/Special:FilePath/Pra%C3%A7a%20Tiradentes%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,Q65621189
014AM012057,http://www.wikidata.org/entity/Q65621190,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20do%20Catete%20a%20partir%20do%20Morro%20Santo%20Amaro%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q1532671 Glória,Q65621190
014AM012058,http://www.wikidata.org/entity/Q65621191,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20do%20P%C3%A3o%20de%20a%C3%A7%C3%BAcar%20com%20a%20c%C3%BApula%20do%20Pal%C3%A1cio%20Monroe%20em%20primeiro%20plano%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65621191
014AM012059,http://www.wikidata.org/entity/Q65621192,http://commons.wikimedia.org/wiki/Special:FilePath/Bonde%20el%C3%A9trico%20na%20Praia%20de%20Botafogo%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621192
014AM012060,http://www.wikidata.org/entity/Q65621193,http://commons.wikimedia.org/wiki/Special:FilePath/Pal%C3%A1cio%20Tiradentes%2C%20atual%20C%C3%A2mara%20dos%20Deputados%20e%20sede%20da%20Assembleia%20Legislativa%20do%20Estado%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q10353359 Praça XV de Novembro,Q65621193
014AM012061,http://www.wikidata.org/entity/Q65621194,http://commons.wikimedia.org/wiki/Special:FilePath/Canteiro%20de%20obras%20pr%C3%B3ximo%20ao%20Largo%20da%20Miseric%C3%B3rdia%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q1274003 Estação Central do Brasil,Q65621194
014AM012062,http://www.wikidata.org/entity/Q65621196,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20da%20rua%20Real%20Grandeza%2C%20cemit%C3%A9rio%20S%C3%A3o%20Jo%C3%A3o%20Batista%20%C3%A0%20direita%20e%20morro%20Santa%20Marta%20ao%20fundo%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621196
014AM012063,http://www.wikidata.org/entity/Q65621197,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20do%20Largo%20de%20S%C3%A3o%20Francisco%20de%20Paula%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,Q65621197
014AM012064,http://www.wikidata.org/entity/Q65621533,http://commons.wikimedia.org/wiki/Special:FilePath/Pal%C3%A1cio%20Monroe%201%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,Q65621533
014AM012065,http://www.wikidata.org/entity/Q65621199,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20Padre%20Jos%C3%A9%20Maur%C3%ADcio%2C%20atual%20Av.%20Tom%C3%A9%20de%20Souza%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,Q65621199
014AM012066,http://www.wikidata.org/entity/Q65621200,http://commons.wikimedia.org/wiki/Special:FilePath/Esquina%20da%20Avenida%20Passos%20com%20a%20extinta%20rua%20de%20S%C3%A3o%20Pedro%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,Q65621200
014AM012067,http://www.wikidata.org/entity/Q65621201,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20da%20antiga%20f%C3%A1brica%20de%20g%C3%A1s%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621201
014AM012068,http://www.wikidata.org/entity/Q65621202,http://commons.wikimedia.org/wiki/Special:FilePath/Morro%20de%20Santo%20Ant%C3%B4nio%20visto%20da%20Pra%C3%A7a%20Tiradentes%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,Q65621202
014AM012069,http://www.wikidata.org/entity/Q65621203,http://commons.wikimedia.org/wiki/Special:FilePath/Bonde%20circulando%20no%20bairro%20de%20Botafogo%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65621203
014AM012070,http://www.wikidata.org/entity/Q65621204,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20Volunt%C3%A1rios%20da%20P%C3%A1tria%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621204
014AM012071,http://www.wikidata.org/entity/Q65621205,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20da%20Avenida%20Rio%20Branco%20em%20frente%20a%20sede%20do%20Jornal%20do%20Brasil%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,Q65621205
014AM012072,http://www.wikidata.org/entity/Q65621206,http://commons.wikimedia.org/wiki/Special:FilePath/Cine%20Odeon%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65621206
014AM012075,http://www.wikidata.org/entity/Q65621207,http://commons.wikimedia.org/wiki/Special:FilePath/Est%C3%A1tua%20equestre%20no%20Largo%20do%20Machado%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65621207
014AM012076,http://www.wikidata.org/entity/Q65621534,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20Chinesa%208%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65621534
014AM014001,http://www.wikidata.org/entity/Q65621209,http://commons.wikimedia.org/wiki/Special:FilePath/Cine%20%C3%8Dris%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65621209
014AM014002,http://www.wikidata.org/entity/Q65621210,http://commons.wikimedia.org/wiki/Special:FilePath/Cine%20%C3%8Dris%2C%20na%20rua%20da%20Carioca%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,Q65621210
014AM015001,http://www.wikidata.org/entity/Q65621211,http://commons.wikimedia.org/wiki/Special:FilePath/Competi%C3%A7%C3%A3o%20de%20remo%20na%20enseada%20de%20Botafogo%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621211
014AM015009,http://www.wikidata.org/entity/Q65621212,http://commons.wikimedia.org/wiki/Special:FilePath/Competi%C3%A7%C3%A3o%20de%20remo%20na%20enseada%20de%20Botafogo%20%282%29%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621212
014AM015010,http://www.wikidata.org/entity/Q65621213,http://commons.wikimedia.org/wiki/Special:FilePath/Marinheiros%20em%20competi%C3%A7%C3%A3o%20de%20remo%20na%20enseada%20de%20Botafogo%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621213
014AM015012,http://www.wikidata.org/entity/Q65621214,http://commons.wikimedia.org/wiki/Special:FilePath/Padaria%20Mar%20e%20Terra%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65621214
014AM016001,http://www.wikidata.org/entity/Q65621215,,,http://www.wikidata.org/entity/Q1898482 Urca,Q65621215
014AM016002,http://www.wikidata.org/entity/Q65621216,,,,Q65621216
014AM016003,http://www.wikidata.org/entity/Q65621217,,,,Q65621217
014AM016005,http://www.wikidata.org/entity/Q65621218,,,,Q65621218
014AM017001,http://www.wikidata.org/entity/Q65621219,http://commons.wikimedia.org/wiki/Special:FilePath/Cortejo%20em%20homenagem%20a%20Tiradentes%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65621219
014AM017002,http://www.wikidata.org/entity/Q65621220,http://commons.wikimedia.org/wiki/Special:FilePath/P%C3%A1tio%20do%20Museu%20Hist%C3%B3rico%20Nacional%20em%20obras%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q10353359 Praça XV de Novembro,Q65621220
014AM017003,http://www.wikidata.org/entity/Q65621221,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20da%20rua%20do%20Mercado%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,Q65621221
014AM017004,http://www.wikidata.org/entity/Q65621222,http://commons.wikimedia.org/wiki/Special:FilePath/Inaugura%C3%A7%C3%A3o%20da%20est%C3%A1tua%20oferecida%20pelo%20M%C3%A9xico%20ao%20Brasil%20-%20Monumento%20a%20Cuauht%C3%A9moc%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65621222
014AM017005,http://www.wikidata.org/entity/Q65621223,http://commons.wikimedia.org/wiki/Special:FilePath/Pescadores%20em%20Copacabana%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65621223
014AM017006,http://www.wikidata.org/entity/Q65621224,http://commons.wikimedia.org/wiki/Special:FilePath/Evento%20de%20comemora%C3%A7%C3%A3o%20aos%20cem%20anos%20do%20Dia%20do%20Fico%2C%20em%20frente%20a%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65621224
014AM018001,http://www.wikidata.org/entity/Q65621225,http://commons.wikimedia.org/wiki/Special:FilePath/Visita%20de%20estudantes%20ao%20Cristo%20Redentor%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q506938 Morro do Corcovado,Q65621225
014AM018002,http://www.wikidata.org/entity/Q65621226,http://commons.wikimedia.org/wiki/Special:FilePath/Obras%20de%20saneamento%20b%C3%A1sico%20na%20praia%20de%20Botafogo%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621226
014AM018003,http://www.wikidata.org/entity/Q65621535,http://commons.wikimedia.org/wiki/Special:FilePath/Praia%20de%20Botafogo%208%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65621535
014AM018004,http://www.wikidata.org/entity/Q97772877,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20Pedro%20Am%C3%A9rico%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q97772877
014AM019001,http://www.wikidata.org/entity/Q65621228,http://commons.wikimedia.org/wiki/Special:FilePath/Jockey%20Club%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q1558720 Gávea,Q65621228
014AM019002,http://www.wikidata.org/entity/Q65621229,http://commons.wikimedia.org/wiki/Special:FilePath/Jockey%20Club%20%282%29%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q1558720 Gávea,Q65621229
014AM019004,http://www.wikidata.org/entity/Q65621536,http://commons.wikimedia.org/wiki/Special:FilePath/Jockey%20Club%205%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65621536
014AM019005,http://www.wikidata.org/entity/Q65621537,http://commons.wikimedia.org/wiki/Special:FilePath/Jockey%20Club%204%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q1558720 Gávea,Q65621537
014AM019006,http://www.wikidata.org/entity/Q65621538,http://commons.wikimedia.org/wiki/Special:FilePath/Jockey%20Club%200%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q1558720 Gávea,Q65621538
014AM019007,http://www.wikidata.org/entity/Q65621539,http://commons.wikimedia.org/wiki/Special:FilePath/Jockey%20Club%203%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q1558720 Gávea,Q65621539
014AM019008,http://www.wikidata.org/entity/Q65621540,http://commons.wikimedia.org/wiki/Special:FilePath/Jockey%20Club%200%20%282%29%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q1558720 Gávea,Q65621540
014AM019009,http://www.wikidata.org/entity/Q65621543,http://commons.wikimedia.org/wiki/Special:FilePath/Jockey%20Club%201%20%282%29%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q1558720 Gávea,Q65621543
014AM019010,http://www.wikidata.org/entity/Q65621541,http://commons.wikimedia.org/wiki/Special:FilePath/Jockey%20Club%201%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q1558720 Gávea,Q65621541
014AM019011,http://www.wikidata.org/entity/Q65621542,http://commons.wikimedia.org/wiki/Special:FilePath/Jockey%20Club%202%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q1558720 Gávea,Q65621542
014AM019013,http://www.wikidata.org/entity/Q65621544,http://commons.wikimedia.org/wiki/Special:FilePath/Jockey%20Club%209%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65621544
014AM019015,http://www.wikidata.org/entity/Q65621545,http://commons.wikimedia.org/wiki/Special:FilePath/Jockey%20Club%206%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q1558720 Gávea,Q65621545
014GL03-01,http://www.wikidata.org/entity/Q65621240,,,http://www.wikidata.org/entity/Q1532671 Glória,Q65621240
014GL03-02,http://www.wikidata.org/entity/Q65621241,,,http://www.wikidata.org/entity/Q10353359 Praça XV de Novembro,Q65621241
014GL04-01,http://www.wikidata.org/entity/Q65621242,,,http://www.wikidata.org/entity/Q2946148 Centro,Q65621242
014GL05,http://www.wikidata.org/entity/Q65621243,,,,Q65621243
014GL09,http://www.wikidata.org/entity/Q65621244,,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621244
014GL10,http://www.wikidata.org/entity/Q65621245,,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621245
014GL11,http://www.wikidata.org/entity/Q65621246,,,http://www.wikidata.org/entity/Q2618570 Jacarepaguá,Q65621246
014GL12,http://www.wikidata.org/entity/Q65621247,,,,Q65621247
014GL15,http://www.wikidata.org/entity/Q65621248,,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621248
014GL18,http://www.wikidata.org/entity/Q65621249,,,,Q65621249
014GL20,http://www.wikidata.org/entity/Q64007185,,,http://www.wikidata.org/entity/Q210722 Pão de Açúcar||http://www.wikidata.org/entity/Q10332478 Morro do Castelo,Q64007185
014GL21,http://www.wikidata.org/entity/Q65621250,,,,Q65621250
014GL24,http://www.wikidata.org/entity/Q65621251,,,http://www.wikidata.org/entity/Q3757943 Gamboa,Q65621251
014GL27,http://www.wikidata.org/entity/Q65621252,,,http://www.wikidata.org/entity/Q2946148 Centro,Q65621252
014GL29,http://www.wikidata.org/entity/Q65621253,,,http://www.wikidata.org/entity/Q10353440 Campo de Santana,Q65621253
014GL31,http://www.wikidata.org/entity/Q65621254,,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621254
014GL32,http://www.wikidata.org/entity/Q65621255,,,,Q65621255
014GL33,http://www.wikidata.org/entity/Q65621256,,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621256
014GL34,http://www.wikidata.org/entity/Q65621257,,,http://www.wikidata.org/entity/Q2946148 Centro,Q65621257
014GL36,http://www.wikidata.org/entity/Q65621258,,,http://www.wikidata.org/entity/Q1532671 Glória,Q65621258
014GL39,http://www.wikidata.org/entity/Q65621259,,,,Q65621259
014GL40,http://www.wikidata.org/entity/Q65621260,,,http://www.wikidata.org/entity/Q2107829 Tijuca,Q65621260
014GL42,http://www.wikidata.org/entity/Q65621261,,,,Q65621261
014GL43,http://www.wikidata.org/entity/Q65621262,,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621262
014GLAS000,http://www.wikidata.org/entity/Q64176696,,,,Q64176696
014GLAS001,http://www.wikidata.org/entity/Q64214676,,,http://www.wikidata.org/entity/Q64355145 Mercado Novo||http://www.wikidata.org/entity/Q10284072 Forte de São Tiago||http://www.wikidata.org/entity/Q64363860 Alfândega do Rio de Janeiro||http://www.wikidata.org/entity/Q10332478 Morro do Castelo||http://www.wikidata.org/entity/Q18473636 Colégio dos Padres Jesuítas,Q64214676
014GLAS002,http://www.wikidata.org/entity/Q64214677,,,http://www.wikidata.org/entity/Q64355145 Mercado Novo||http://www.wikidata.org/entity/Q10284072 Forte de São Tiago||http://www.wikidata.org/entity/Q64363860 Alfândega do Rio de Janeiro||http://www.wikidata.org/entity/Q10332478 Morro do Castelo||http://www.wikidata.org/entity/Q18473636 Colégio dos Padres Jesuítas,Q64214677
014GLAS003,http://www.wikidata.org/entity/Q64214678,,,http://www.wikidata.org/entity/Q2820360 Mosteiro de São Bento||http://www.wikidata.org/entity/Q5997836 Ilha das Cobras||http://www.wikidata.org/entity/Q4796418 Arsenal de Marinha do Rio de Janeiro,Q64214678
014GLAS004,http://www.wikidata.org/entity/Q64214679,,,http://www.wikidata.org/entity/Q82312 Igreja de Nossa Senhora da Candelária||http://www.wikidata.org/entity/Q64363860 Alfândega do Rio de Janeiro||http://www.wikidata.org/entity/Q64364849 Praia do Peixe,Q64214679
014GLAS005,http://www.wikidata.org/entity/Q64214680,,,http://www.wikidata.org/entity/Q82312 Igreja de Nossa Senhora da Candelária||http://www.wikidata.org/entity/Q64363860 Alfândega do Rio de Janeiro,Q64214680
014GLAS006,http://www.wikidata.org/entity/Q64214681,,,http://www.wikidata.org/entity/Q64369270 Porto do Méier||http://www.wikidata.org/entity/Q18464632 Praia Grande,Q64214681
014GLAS007,http://www.wikidata.org/entity/Q64214682,,,http://www.wikidata.org/entity/Q18464632 Praia Grande,Q64214682
014GLAS008,http://www.wikidata.org/entity/Q64214683,,,http://www.wikidata.org/entity/Q18464632 Praia Grande||http://www.wikidata.org/entity/Q10375641 São Domingos,Q64214683
014GLAS009,http://www.wikidata.org/entity/Q64214684,,,http://www.wikidata.org/entity/Q10375641 São Domingos,Q64214684
014GLAS010,http://www.wikidata.org/entity/Q64214685,,,http://www.wikidata.org/entity/Q10301100 Ilha da Boa Viagem||http://www.wikidata.org/entity/Q210722 Pão de Açúcar,Q64214685
014GLAS011,http://www.wikidata.org/entity/Q64214686,,,http://www.wikidata.org/entity/Q64374218 Morro do Gragoatá||http://www.wikidata.org/entity/Q64374254 Morro do Palácio,Q64214686
014GLAS012,http://www.wikidata.org/entity/Q64214687,,,http://www.wikidata.org/entity/Q10352795 Praia de Icaraí||http://www.wikidata.org/entity/Q210722 Pão de Açúcar||http://www.wikidata.org/entity/Q10304229 Pedra de Itapuca||http://www.wikidata.org/entity/Q506938 Morro do Corcovado,Q64214687
014GLAS013,http://www.wikidata.org/entity/Q64214688,,,http://www.wikidata.org/entity/Q10352795 Praia de Icaraí||http://www.wikidata.org/entity/Q10304229 Pedra de Itapuca,Q64214688
014GLAS014,http://www.wikidata.org/entity/Q64214689,,,http://www.wikidata.org/entity/Q10302214 Ingá,Q64214689
014GLAS015,http://www.wikidata.org/entity/Q64214690,,,http://www.wikidata.org/entity/Q10302214 Ingá||http://www.wikidata.org/entity/Q18464632 Praia Grande,Q64214690
014GLAS016,http://www.wikidata.org/entity/Q64214691,,,http://www.wikidata.org/entity/Q5997836 Ilha das Cobras,Q64214691
014GLAS017,http://www.wikidata.org/entity/Q64214692,,,http://www.wikidata.org/entity/Q10353440 Campo de Santana||http://www.wikidata.org/entity/Q210722 Pão de Açúcar||http://www.wikidata.org/entity/Q1274003 Estação Central do Brasil,Q64214692
014GLAS018,http://www.wikidata.org/entity/Q64214693,,,,Q64214693
014GLAS019,http://www.wikidata.org/entity/Q64214694,,,http://www.wikidata.org/entity/Q10353440 Campo de Santana||http://www.wikidata.org/entity/Q10332478 Morro do Castelo,Q64214694
014GLAS020,http://www.wikidata.org/entity/Q64214695,,,http://www.wikidata.org/entity/Q3951222 Saúde||http://www.wikidata.org/entity/Q10332504 Morro do Livramento||http://www.wikidata.org/entity/Q30938301 Praça da Harmonia,Q64214695
014GLAS021,http://www.wikidata.org/entity/Q64214696,,,http://www.wikidata.org/entity/Q10298377 Hospital Escola São Francisco de Assis||http://www.wikidata.org/entity/Q3676550 Cidade Nova,Q64214696
