id,wikidata_id,wikidata_ims_id,wikidata_image,wikidata_depict
007A6P3F02-010,http://www.wikidata.org/entity/Q97695867,nan,nan,nan
007A6P3F03-015,http://www.wikidata.org/entity/Q97695217,nan,nan,nan
007A6P3F03-020,http://www.wikidata.org/entity/Q65621002,nan,nan,nan
007A6P3F03-024,http://www.wikidata.org/entity/Q97695254,nan,nan,nan
007A6P3F03-029,http://www.wikidata.org/entity/Q97698800,nan,nan,nan
007A6P3F03-041,http://www.wikidata.org/entity/Q97700027,nan,nan,nan
007A6P3F03-049,http://www.wikidata.org/entity/Q97696389,nan,nan,nan
007A6P3F07-019,http://www.wikidata.org/entity/Q97696439,nan,nan,nan
007A6P3F07-020,http://www.wikidata.org/entity/Q97696441,nan,nan,nan
007A6P3F07-023,http://www.wikidata.org/entity/Q97695476,nan,nan,nan
007A6P3F07-025,http://www.wikidata.org/entity/Q97696442,nan,nan,nan
007A6P3F07-026,http://www.wikidata.org/entity/Q97696443,nan,nan,nan
007A6P4FP15-015,http://www.wikidata.org/entity/Q56369615,nan,http://commons.wikimedia.org/wiki/Special:FilePath/Marc%20Ferrez%20-%20IMS%20007A6P4FP15-015.jpg,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)||http://www.wikidata.org/entity/Q506938 Corcovado
007A6P4FP15-037,http://www.wikidata.org/entity/Q97698803,nan,nan,nan
007A6P4FP15-040,http://www.wikidata.org/entity/Q97698806,nan,nan,nan
007A6P4FP15-041,http://www.wikidata.org/entity/Q97698809,nan,nan,nan
007A6P4FP27-02,http://www.wikidata.org/entity/Q97699837,nan,nan,nan
007A6P4FP27-10,http://www.wikidata.org/entity/Q65621003,nan,nan,http://www.wikidata.org/entity/Q980992 Santa Teresa
007A6P4FP27-25,http://www.wikidata.org/entity/Q97697014,nan,nan,nan
007A6P4FP27-33,http://www.wikidata.org/entity/Q97696536,nan,nan,nan
007A6P4FP27-41,http://www.wikidata.org/entity/Q64007186,nan,nan,http://www.wikidata.org/entity/Q82312 Igreja de Nossa Senhora da Candelária||http://www.wikidata.org/entity/Q506938 Corcovado
007A6P4FP27-46,http://www.wikidata.org/entity/Q97697358,nan,nan,nan
007A6P5FP02-010,http://www.wikidata.org/entity/Q97698812,nan,nan,nan
007A6P5FP02-011,http://www.wikidata.org/entity/Q97698815,nan,nan,nan
007AFA01,http://www.wikidata.org/entity/Q97673337,nan,nan,nan
007AFA02,http://www.wikidata.org/entity/Q97673335,nan,nan,nan
007AFA03,http://www.wikidata.org/entity/Q65621004,nan,nan,nan
007AFA04,http://www.wikidata.org/entity/Q97673334,nan,nan,nan
007AFA06,http://www.wikidata.org/entity/Q97673332,nan,nan,nan
007AFA08,http://www.wikidata.org/entity/Q97673333,nan,nan,nan
007AFA09,http://www.wikidata.org/entity/Q97673331,nan,nan,nan
007AFAV09-19,http://www.wikidata.org/entity/Q97696486,nan,nan,nan
007AFAV09-21,http://www.wikidata.org/entity/Q65621005,nan,nan,http://www.wikidata.org/entity/Q2946148 Centro
007ALA001,http://www.wikidata.org/entity/Q97699743,nan,nan,nan
007ALA002,http://www.wikidata.org/entity/Q97699684,nan,nan,nan
007ALA003,http://www.wikidata.org/entity/Q97697012,nan,nan,nan
007ALA004,http://www.wikidata.org/entity/Q97699769,nan,nan,nan
007ALA005,http://www.wikidata.org/entity/Q97699773,nan,nan,nan
007ALA006,http://www.wikidata.org/entity/Q97699770,nan,nan,nan
007ALA007,http://www.wikidata.org/entity/Q97699771,nan,nan,nan
007ALA008,http://www.wikidata.org/entity/Q97699782,nan,nan,nan
007ALA009,http://www.wikidata.org/entity/Q97699744,nan,nan,nan
007ALA010,http://www.wikidata.org/entity/Q97699745,nan,nan,nan
007ALA011,http://www.wikidata.org/entity/Q97699774,nan,nan,nan
007ALA012,http://www.wikidata.org/entity/Q97699780,nan,nan,nan
007ALA013,http://www.wikidata.org/entity/Q65621007,nan,nan,nan
007ALA014,http://www.wikidata.org/entity/Q97699734,nan,nan,nan
007ALA015,http://www.wikidata.org/entity/Q97699814,nan,nan,nan
007ALA016,http://www.wikidata.org/entity/Q97699778,nan,nan,nan
007ALA017,http://www.wikidata.org/entity/Q97699806,nan,nan,nan
007ALA018,http://www.wikidata.org/entity/Q97699785,nan,nan,nan
007ALA019,http://www.wikidata.org/entity/Q97699810,nan,nan,nan
007ALA020,http://www.wikidata.org/entity/Q97699781,nan,nan,nan
007ALA021,http://www.wikidata.org/entity/Q97699776,nan,nan,nan
007ALA022,http://www.wikidata.org/entity/Q97699751,nan,nan,nan
007ALA023,http://www.wikidata.org/entity/Q97699750,nan,nan,nan
007ALA024,http://www.wikidata.org/entity/Q97699757,nan,nan,nan
007ALA025,http://www.wikidata.org/entity/Q97699851,nan,nan,nan
007ALA026,http://www.wikidata.org/entity/Q97699850,nan,nan,nan
007ALA034,http://www.wikidata.org/entity/Q97695942,nan,nan,nan
007ALA035,http://www.wikidata.org/entity/Q97699732,nan,nan,nan
007ALA036,http://www.wikidata.org/entity/Q97699793,nan,nan,nan
007ALA037,http://www.wikidata.org/entity/Q97699859,nan,nan,nan
007ALA038,http://www.wikidata.org/entity/Q97699791,nan,nan,nan
007ALA039,http://www.wikidata.org/entity/Q97699729,nan,nan,nan
007ALA040,http://www.wikidata.org/entity/Q97699730,nan,nan,nan
007ALA045,http://www.wikidata.org/entity/Q97699784,nan,nan,nan
007ALA046,http://www.wikidata.org/entity/Q97699749,nan,nan,nan
007ALA047,http://www.wikidata.org/entity/Q97699742,nan,nan,nan
007ALA048,http://www.wikidata.org/entity/Q97699736,nan,nan,nan
007ALA049,http://www.wikidata.org/entity/Q65621008,nan,nan,nan
007ALA050,http://www.wikidata.org/entity/Q65621009,nan,nan,http://www.wikidata.org/entity/Q1532671 Glória
007ALA051,http://www.wikidata.org/entity/Q97699800,nan,nan,nan
007ALA052,http://www.wikidata.org/entity/Q97699775,nan,nan,nan
007ALA053,http://www.wikidata.org/entity/Q97699740,nan,nan,nan
007ALA057,http://www.wikidata.org/entity/Q97695582,nan,nan,nan
007ALA058,http://www.wikidata.org/entity/Q97695583,nan,nan,nan
007ALA059,http://www.wikidata.org/entity/Q97699783,nan,nan,nan
007ALA060,http://www.wikidata.org/entity/Q97699738,nan,nan,nan
007ALA061,http://www.wikidata.org/entity/Q97699741,nan,nan,nan
007ALA062,http://www.wikidata.org/entity/Q65621508,nan,nan,nan
007ALA063,http://www.wikidata.org/entity/Q97699763,nan,nan,nan
007ALA064,http://www.wikidata.org/entity/Q65621011,nan,nan,nan
007ALA065,http://www.wikidata.org/entity/Q97673325,nan,nan,nan
007ALA066,http://www.wikidata.org/entity/Q97699779,nan,nan,nan
007ALA067,http://www.wikidata.org/entity/Q97699766,nan,nan,nan
007ALA068,http://www.wikidata.org/entity/Q97699767,nan,nan,nan
007ALA072,http://www.wikidata.org/entity/Q97696677,nan,nan,nan
007ALA074,http://www.wikidata.org/entity/Q97699768,nan,nan,nan
007ALA075,http://www.wikidata.org/entity/Q97699801,nan,nan,nan
007ALA076,http://www.wikidata.org/entity/Q97699802,nan,nan,nan
007ALA077,http://www.wikidata.org/entity/Q97699804,nan,nan,nan
007ALA086,http://www.wikidata.org/entity/Q97695325,nan,nan,nan
007ALA087,http://www.wikidata.org/entity/Q97699755,nan,nan,nan
007ALA088,http://www.wikidata.org/entity/Q97699799,nan,nan,nan
007ALA089,http://www.wikidata.org/entity/Q97699798,nan,nan,nan
007ALA090,http://www.wikidata.org/entity/Q97695959,nan,nan,nan
007ALA091,http://www.wikidata.org/entity/Q97696651,nan,nan,nan
007ALA093,http://www.wikidata.org/entity/Q97699786,nan,nan,nan
007ALA094,http://www.wikidata.org/entity/Q97699795,nan,nan,nan
007ALA095,http://www.wikidata.org/entity/Q97699797,nan,nan,nan
007ALA096,http://www.wikidata.org/entity/Q97699787,nan,nan,nan
007ALA097,http://www.wikidata.org/entity/Q97697147,nan,nan,nan
007ALA098,http://www.wikidata.org/entity/Q97697148,nan,nan,nan
007ALA099,http://www.wikidata.org/entity/Q97695834,nan,nan,nan
007ALA102,http://www.wikidata.org/entity/Q97699777,nan,nan,nan
007ALA103,http://www.wikidata.org/entity/Q97699747,nan,nan,nan
007ALA106,http://www.wikidata.org/entity/Q97699812,nan,nan,nan
007ALA107,http://www.wikidata.org/entity/Q97699761,nan,nan,nan
007ALA108,http://www.wikidata.org/entity/Q65621012,nan,nan,nan
007ALA109,http://www.wikidata.org/entity/Q97696227,nan,nan,nan
007ALA110,http://www.wikidata.org/entity/Q97699752,nan,nan,nan
007ALA111,http://www.wikidata.org/entity/Q97699754,nan,nan,nan
007ALA112,http://www.wikidata.org/entity/Q97699760,nan,nan,nan
007ALA113,http://www.wikidata.org/entity/Q97699945,nan,nan,nan
007ALA114,http://www.wikidata.org/entity/Q97699764,nan,nan,nan
007ALA115,http://www.wikidata.org/entity/Q97699788,nan,nan,nan
007ALA116,http://www.wikidata.org/entity/Q97699923,nan,nan,nan
007ALA117,http://www.wikidata.org/entity/Q97695826,nan,nan,nan
007ALA118,http://www.wikidata.org/entity/Q97696250,nan,nan,nan
007ALA119,http://www.wikidata.org/entity/Q97699772,nan,nan,nan
007CX019-08,http://www.wikidata.org/entity/Q97695515,nan,nan,nan
007CX019-09,http://www.wikidata.org/entity/Q97696506,nan,nan,nan
007CX019-10,http://www.wikidata.org/entity/Q97696913,nan,nan,nan
007CX019-11,http://www.wikidata.org/entity/Q97696548,nan,nan,nan
007CX020-01,http://www.wikidata.org/entity/Q97698824,nan,nan,nan
007CX020-02,http://www.wikidata.org/entity/Q97698826,nan,nan,nan
007CX020-03,http://www.wikidata.org/entity/Q97698829,nan,nan,nan
007CX020-04,http://www.wikidata.org/entity/Q97698832,nan,nan,nan
007CX020-05,http://www.wikidata.org/entity/Q97698834,nan,nan,nan
007CX020-06,http://www.wikidata.org/entity/Q97698837,nan,nan,nan
007CX020-07,http://www.wikidata.org/entity/Q97698839,nan,nan,nan
007CX020-08,http://www.wikidata.org/entity/Q97698843,nan,nan,nan
007CX020-09,http://www.wikidata.org/entity/Q97698846,nan,nan,nan
007CX021-01,http://www.wikidata.org/entity/Q97698848,nan,nan,nan
007CX021-02,http://www.wikidata.org/entity/Q97698851,nan,nan,nan
007CX021-03,http://www.wikidata.org/entity/Q97698854,nan,nan,nan
007CX021-04,http://www.wikidata.org/entity/Q97698857,nan,nan,nan
007CX021-05,http://www.wikidata.org/entity/Q97698860,nan,nan,nan
007CX021-06,http://www.wikidata.org/entity/Q97698863,nan,nan,nan
007CX021-09,http://www.wikidata.org/entity/Q97698866,nan,nan,nan
007CX021-10,http://www.wikidata.org/entity/Q97698868,nan,nan,nan
007CX022-01,http://www.wikidata.org/entity/Q97698871,nan,nan,nan
007CX022-02,http://www.wikidata.org/entity/Q97695379,nan,nan,nan
007CX022-03,http://www.wikidata.org/entity/Q97698874,nan,nan,nan
007CX022-04,http://www.wikidata.org/entity/Q97700045,nan,nan,nan
007CX022-05,http://www.wikidata.org/entity/Q97698877,nan,nan,nan
007CX022-08,http://www.wikidata.org/entity/Q97698880,nan,nan,nan
007CX022-09,http://www.wikidata.org/entity/Q97695971,nan,nan,nan
007CX023-01,http://www.wikidata.org/entity/Q97698882,nan,nan,nan
007CX023-02,http://www.wikidata.org/entity/Q97698885,nan,nan,nan
007CX023-03,http://www.wikidata.org/entity/Q97698889,nan,nan,nan
007CX023-04,http://www.wikidata.org/entity/Q97698892,nan,nan,nan
007CX023-05,http://www.wikidata.org/entity/Q97698894,nan,nan,nan
007CX023-06,http://www.wikidata.org/entity/Q97698898,nan,nan,nan
007CX023-07,http://www.wikidata.org/entity/Q97698900,nan,nan,nan
007CX023-09,http://www.wikidata.org/entity/Q97698902,nan,nan,nan
007CX025-01,http://www.wikidata.org/entity/Q97698904,nan,nan,nan
007CX025-02,http://www.wikidata.org/entity/Q97698907,nan,nan,nan
007CX025-03,http://www.wikidata.org/entity/Q97698909,nan,nan,nan
007CX025-04,http://www.wikidata.org/entity/Q97698911,nan,nan,nan
007CX025-05,http://www.wikidata.org/entity/Q97695947,nan,nan,nan
007CX025-06,http://www.wikidata.org/entity/Q97698912,nan,nan,nan
007CX025-07,http://www.wikidata.org/entity/Q97698914,nan,nan,nan
007CX025-08,http://www.wikidata.org/entity/Q97698915,nan,nan,nan
007CX026-04,http://www.wikidata.org/entity/Q97698916,nan,nan,nan
007CX173-01,http://www.wikidata.org/entity/Q97698917,nan,nan,nan
007CX173-02,http://www.wikidata.org/entity/Q97698918,nan,nan,nan
007CX173-03,http://www.wikidata.org/entity/Q97698919,nan,nan,nan
007CX173-04,http://www.wikidata.org/entity/Q97698920,nan,nan,nan
007CX173-05,http://www.wikidata.org/entity/Q97698921,nan,nan,nan
007CX173-06,http://www.wikidata.org/entity/Q97698922,nan,nan,nan
007CX173-07,http://www.wikidata.org/entity/Q97698923,nan,nan,nan
007CX173-08,http://www.wikidata.org/entity/Q97698924,nan,nan,nan
007CX173-09,http://www.wikidata.org/entity/Q97698925,nan,nan,nan
007CX173-10,http://www.wikidata.org/entity/Q97698926,nan,nan,nan
007CX173-11,http://www.wikidata.org/entity/Q97698927,nan,nan,nan
007CX173-12,http://www.wikidata.org/entity/Q97698928,nan,nan,nan
007CX173-13,http://www.wikidata.org/entity/Q97698929,nan,nan,nan
007CX173-14,http://www.wikidata.org/entity/Q97698930,nan,nan,nan
007CX173-15,http://www.wikidata.org/entity/Q97698931,nan,nan,nan
007CX178-03,http://www.wikidata.org/entity/Q97697106,nan,nan,nan
007CX178-04,http://www.wikidata.org/entity/Q97696742,nan,nan,nan
007CX178-08,http://www.wikidata.org/entity/Q97696782,nan,nan,nan
007CX178-09,http://www.wikidata.org/entity/Q97698932,nan,nan,nan
007CX178-10,http://www.wikidata.org/entity/Q97698933,nan,nan,nan
007CX179-01,http://www.wikidata.org/entity/Q97698934,nan,nan,nan
007CX179-02,http://www.wikidata.org/entity/Q97699000,nan,nan,nan
007CX179-03,http://www.wikidata.org/entity/Q97695270,nan,nan,nan
007CX179-05,http://www.wikidata.org/entity/Q97699001,nan,nan,nan
007CX179-07,http://www.wikidata.org/entity/Q97699002,nan,nan,nan
007CX180-06,http://www.wikidata.org/entity/Q97699021,nan,nan,nan
007CX180-08,http://www.wikidata.org/entity/Q97699023,nan,nan,nan
007CX180-09,http://www.wikidata.org/entity/Q97699025,nan,nan,nan
007CX180-10,http://www.wikidata.org/entity/Q97699027,nan,nan,nan
007CX181-10,http://www.wikidata.org/entity/Q97699030,nan,nan,nan
007CX181-12,http://www.wikidata.org/entity/Q97699032,nan,nan,nan
007CX182-01,http://www.wikidata.org/entity/Q97699034,nan,nan,nan
007CX182-02,http://www.wikidata.org/entity/Q97695503,nan,nan,nan
007CX182-03,http://www.wikidata.org/entity/Q97699036,nan,nan,nan
007CX182-04,http://www.wikidata.org/entity/Q97699038,nan,nan,nan
007CX182-05,http://www.wikidata.org/entity/Q97699041,nan,nan,nan
007CX182-06,http://www.wikidata.org/entity/Q97699043,nan,nan,nan
007CX182-09,http://www.wikidata.org/entity/Q97699045,nan,nan,nan
007CX182-10,http://www.wikidata.org/entity/Q97699047,nan,nan,nan
007CX182-11,http://www.wikidata.org/entity/Q97699049,nan,nan,nan
007CX182-12,http://www.wikidata.org/entity/Q97699051,nan,nan,nan
007CX182-13,http://www.wikidata.org/entity/Q97699052,nan,nan,nan
007CX183-01,http://www.wikidata.org/entity/Q97699054,nan,nan,nan
007CX183-02,http://www.wikidata.org/entity/Q97699057,nan,nan,nan
007CX183-03,http://www.wikidata.org/entity/Q97699060,nan,nan,nan
007CX183-04,http://www.wikidata.org/entity/Q97699062,nan,nan,nan
007CX183-05,http://www.wikidata.org/entity/Q97699064,nan,nan,nan
007CX183-06,http://www.wikidata.org/entity/Q97699066,nan,nan,nan
007CX183-07,http://www.wikidata.org/entity/Q97699069,nan,nan,nan
007CX183-08,http://www.wikidata.org/entity/Q97699070,nan,nan,nan
007CX184-01,http://www.wikidata.org/entity/Q97699073,nan,nan,nan
007CX184-02,http://www.wikidata.org/entity/Q97699076,nan,nan,nan
007CX184-03,http://www.wikidata.org/entity/Q97699079,nan,nan,nan
007CX184-04,http://www.wikidata.org/entity/Q97699081,nan,nan,nan
007CX184-05,http://www.wikidata.org/entity/Q97699084,nan,nan,nan
007CX184-06,http://www.wikidata.org/entity/Q97699087,nan,nan,nan
007CX184-07,http://www.wikidata.org/entity/Q97699089,nan,nan,nan
007CX184-08,http://www.wikidata.org/entity/Q97699092,nan,nan,nan
007CX184-09,http://www.wikidata.org/entity/Q97699095,nan,nan,nan
007CX184-10,http://www.wikidata.org/entity/Q97699098,nan,nan,nan
007CX184-11,http://www.wikidata.org/entity/Q97699100,nan,nan,nan
007CX185-01,http://www.wikidata.org/entity/Q97699102,nan,nan,nan
007CX185-02,http://www.wikidata.org/entity/Q97699105,nan,nan,nan
007CX185-03,http://www.wikidata.org/entity/Q97699108,nan,nan,nan
007CX185-04,http://www.wikidata.org/entity/Q97699110,nan,nan,nan
007CX185-05,http://www.wikidata.org/entity/Q97699112,nan,nan,nan
007CX185-06,http://www.wikidata.org/entity/Q97699114,nan,nan,nan
007CX185-07,http://www.wikidata.org/entity/Q97699117,nan,nan,nan
007CX185-08,http://www.wikidata.org/entity/Q97699119,nan,nan,nan
007CX185-09,http://www.wikidata.org/entity/Q97699122,nan,nan,nan
007CX185-10,http://www.wikidata.org/entity/Q97699125,nan,nan,nan
007CX185-11,http://www.wikidata.org/entity/Q97699128,nan,nan,nan
007CX185-12,http://www.wikidata.org/entity/Q97699131,nan,nan,nan
007CX188-02,http://www.wikidata.org/entity/Q97699134,nan,nan,nan
007CX188-07,http://www.wikidata.org/entity/Q97699139,nan,nan,nan
007CX189-01,http://www.wikidata.org/entity/Q97696940,nan,nan,nan
007CX189-02,http://www.wikidata.org/entity/Q97699142,nan,nan,nan
007CX189-03,http://www.wikidata.org/entity/Q97699145,nan,nan,nan
007CX189-04,http://www.wikidata.org/entity/Q97699149,nan,nan,nan
007CX189-05,http://www.wikidata.org/entity/Q97699151,nan,nan,nan
007CX189-06,http://www.wikidata.org/entity/Q97696942,nan,nan,nan
007CX189-07,http://www.wikidata.org/entity/Q97696899,nan,nan,nan
007CX189-08,http://www.wikidata.org/entity/Q97696900,nan,nan,nan
007CX189-09,http://www.wikidata.org/entity/Q97699153,nan,nan,nan
007CX189-10,http://www.wikidata.org/entity/Q97699155,nan,nan,nan
007CX190-01,http://www.wikidata.org/entity/Q97699157,nan,nan,nan
007CX190-02,http://www.wikidata.org/entity/Q97699159,nan,nan,nan
007CX190-03,http://www.wikidata.org/entity/Q97699162,nan,nan,nan
007CX190-04,http://www.wikidata.org/entity/Q97699164,nan,nan,nan
007CX190-05,http://www.wikidata.org/entity/Q97699167,nan,nan,nan
007CX190-06,http://www.wikidata.org/entity/Q97699170,nan,nan,nan
007CX190-11,http://www.wikidata.org/entity/Q97699172,nan,nan,nan
007CX190-12,http://www.wikidata.org/entity/Q97699176,nan,nan,nan
007CX190-13,http://www.wikidata.org/entity/Q97699178,nan,nan,nan
007CX190-14,http://www.wikidata.org/entity/Q97699180,nan,nan,nan
007CX190-15,http://www.wikidata.org/entity/Q97699183,nan,nan,nan
007CX190-16,http://www.wikidata.org/entity/Q97699185,nan,nan,nan
007CX191-01,http://www.wikidata.org/entity/Q97696948,nan,nan,nan
007CX191-02,http://www.wikidata.org/entity/Q97696938,nan,nan,nan
007CX191-03,http://www.wikidata.org/entity/Q97699187,nan,nan,nan
007CX191-04,http://www.wikidata.org/entity/Q97699189,nan,nan,nan
007CX191-05,http://www.wikidata.org/entity/Q97699191,nan,nan,nan
007CX191-06,http://www.wikidata.org/entity/Q97699194,nan,nan,nan
007CX191-07,http://www.wikidata.org/entity/Q97695365,nan,nan,nan
007CX191-08,http://www.wikidata.org/entity/Q97699196,nan,nan,nan
007CX191-10,http://www.wikidata.org/entity/Q97696941,nan,nan,nan
007CX193-02,http://www.wikidata.org/entity/Q97699198,nan,nan,nan
007CX193-03,http://www.wikidata.org/entity/Q97699200,nan,nan,nan
007CX193-04,http://www.wikidata.org/entity/Q97699203,nan,nan,nan
007CX193-05,http://www.wikidata.org/entity/Q97699205,nan,nan,nan
007CX193-06,http://www.wikidata.org/entity/Q97699207,nan,nan,nan
007CX193-07,http://www.wikidata.org/entity/Q97699209,nan,nan,nan
007CX193-08,http://www.wikidata.org/entity/Q97699211,nan,nan,nan
007CX194-03,http://www.wikidata.org/entity/Q97699213,nan,nan,nan
007CX194-04,http://www.wikidata.org/entity/Q97696743,nan,nan,nan
007CX194-06,http://www.wikidata.org/entity/Q97696744,nan,nan,nan
007CX194-07,http://www.wikidata.org/entity/Q97699215,nan,nan,nan
007CX194-08,http://www.wikidata.org/entity/Q97699218,nan,nan,nan
007CX194-09,http://www.wikidata.org/entity/Q97699220,nan,nan,nan
007CX194-10,http://www.wikidata.org/entity/Q97699223,nan,nan,nan
007CX194-11,http://www.wikidata.org/entity/Q97699225,nan,nan,nan
007CX194-13,http://www.wikidata.org/entity/Q97699227,nan,nan,nan
007CX195-02,http://www.wikidata.org/entity/Q97695516,nan,nan,nan
007CX196-01,http://www.wikidata.org/entity/Q97696724,nan,nan,nan
007CX196-02,http://www.wikidata.org/entity/Q97699229,nan,nan,nan
007CX196-07,http://www.wikidata.org/entity/Q97699231,nan,nan,nan
007CX196-08,http://www.wikidata.org/entity/Q97699233,nan,nan,nan
007CX196-09,http://www.wikidata.org/entity/Q97699235,nan,nan,nan
007CX196-09t,http://www.wikidata.org/entity/Q97699976,nan,nan,nan
007CX197-01,http://www.wikidata.org/entity/Q97699239,nan,nan,nan
007CX197-02,http://www.wikidata.org/entity/Q97699243,nan,nan,nan
007CX197-03,http://www.wikidata.org/entity/Q97699246,nan,nan,nan
007CX197-05,http://www.wikidata.org/entity/Q97699249,nan,nan,nan
007CX197-06,http://www.wikidata.org/entity/Q97699251,nan,nan,nan
007CX197-07,http://www.wikidata.org/entity/Q97699253,nan,nan,nan
007CX197-08,http://www.wikidata.org/entity/Q97699256,nan,nan,nan
007CX197-09,http://www.wikidata.org/entity/Q97699260,nan,nan,nan
007CX197-10,http://www.wikidata.org/entity/Q97699262,nan,nan,nan
007CX198-01,http://www.wikidata.org/entity/Q97695511,nan,nan,nan
007CX198-03,http://www.wikidata.org/entity/Q97699266,nan,nan,nan
007CX199-01,http://www.wikidata.org/entity/Q97699269,nan,nan,nan
007CX199-02,http://www.wikidata.org/entity/Q97699271,nan,nan,nan
007CX199-03,http://www.wikidata.org/entity/Q97699274,nan,nan,nan
007CX199-04,http://www.wikidata.org/entity/Q97699277,nan,nan,nan
007CX199-05,http://www.wikidata.org/entity/Q97699278,nan,nan,nan
007CX214-12,http://www.wikidata.org/entity/Q97699279,nan,nan,nan
007CX237-01,http://www.wikidata.org/entity/Q97699281,nan,nan,nan
007CX237-27,http://www.wikidata.org/entity/Q97699282,nan,nan,nan
007CX237-28,http://www.wikidata.org/entity/Q97699283,nan,nan,nan
007CX237-29,http://www.wikidata.org/entity/Q97699284,nan,nan,nan
007CX237-30,http://www.wikidata.org/entity/Q97699285,nan,nan,nan
007CX237-34,http://www.wikidata.org/entity/Q97695587,nan,nan,nan
007CX237-69,http://www.wikidata.org/entity/Q97699286,nan,nan,nan
007CX237-74,http://www.wikidata.org/entity/Q97699287,nan,nan,nan
007CX237-78,http://www.wikidata.org/entity/Q97699288,nan,nan,nan
007CX237-79,http://www.wikidata.org/entity/Q97699289,nan,nan,nan
007CX237-80,http://www.wikidata.org/entity/Q97699290,nan,nan,nan
007DSCN3243,http://www.wikidata.org/entity/Q97699292,nan,nan,nan
007Dscn4369,http://www.wikidata.org/entity/Q97695908,nan,nan,nan
007Dscn4372,http://www.wikidata.org/entity/Q65621013,nan,nan,nan
007IMG_1509,http://www.wikidata.org/entity/Q97699666,nan,nan,nan
007KLAv-02,http://www.wikidata.org/entity/Q97699293,nan,nan,nan
007KLAv-03,http://www.wikidata.org/entity/Q97699294,nan,nan,nan
007KLAv-04,http://www.wikidata.org/entity/Q97695984,nan,nan,nan
007KLSN-01,http://www.wikidata.org/entity/Q97699295,nan,nan,nan
007MFAVCabinet-001,http://www.wikidata.org/entity/Q97699296,nan,nan,nan
007MFAVestereo,http://www.wikidata.org/entity/Q97699297,nan,nan,nan
007MFCOPACABANAPRTP,http://www.wikidata.org/entity/Q97697088,nan,nan,nan
007MFLS011,http://www.wikidata.org/entity/Q97699298,nan,nan,nan
007MFLS022,http://www.wikidata.org/entity/Q97699299,nan,nan,nan
007MFLS023,http://www.wikidata.org/entity/Q97699300,nan,nan,nan
007MFLS024,http://www.wikidata.org/entity/Q97699301,nan,nan,nan
007MFLS027,http://www.wikidata.org/entity/Q97699302,nan,nan,nan
007MFLS028,http://www.wikidata.org/entity/Q97699303,nan,nan,nan
007MFLS029,http://www.wikidata.org/entity/Q97699304,nan,nan,nan
007MFLS030,http://www.wikidata.org/entity/Q97696934,nan,nan,nan
007RKAV001,http://www.wikidata.org/entity/Q97699305,nan,nan,nan
007SN-10,http://www.wikidata.org/entity/Q65621014,nan,nan,http://www.wikidata.org/entity/Q656693 Paquetá Island
007SN-12,http://www.wikidata.org/entity/Q65621015,nan,nan,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro)
007SWAV001,http://www.wikidata.org/entity/Q97696694,nan,nan,nan
007_IMG_0970,http://www.wikidata.org/entity/Q97697798,nan,nan,nan
007_IMG_0985,http://www.wikidata.org/entity/Q97695505,nan,nan,nan
007_IMG_0987,http://www.wikidata.org/entity/Q97696658,nan,nan,nan
007_IMG_1333,http://www.wikidata.org/entity/Q97696386,nan,nan,nan
007_IMG_1337,http://www.wikidata.org/entity/Q97696665,nan,nan,nan
007_IMG_1801,http://www.wikidata.org/entity/Q97697799,nan,nan,nan
007_IMG_1802,http://www.wikidata.org/entity/Q97697800,nan,nan,nan
007_IMG_1803,http://www.wikidata.org/entity/Q97697801,nan,nan,nan
007_IMG_1804,http://www.wikidata.org/entity/Q97697802,nan,nan,nan
007_IMG_1805,http://www.wikidata.org/entity/Q97696305,nan,nan,nan
007_IMG_1806,http://www.wikidata.org/entity/Q97697803,nan,nan,nan
007_IMG_1807,http://www.wikidata.org/entity/Q97697804,nan,nan,nan
007_IMG_1809,http://www.wikidata.org/entity/Q97697805,nan,nan,nan
007_IMG_1810,http://www.wikidata.org/entity/Q97697806,nan,nan,nan
007_IMG_1811,http://www.wikidata.org/entity/Q97697807,nan,nan,nan
007_IMG_1812,http://www.wikidata.org/entity/Q97697808,nan,nan,nan
007_IMG_1813,http://www.wikidata.org/entity/Q97697809,nan,nan,nan
007_IMG_1815,http://www.wikidata.org/entity/Q97697810,nan,nan,nan
007_IMG_1816,http://www.wikidata.org/entity/Q97697006,nan,nan,nan
007_IMG_1823,http://www.wikidata.org/entity/Q97696425,nan,nan,nan
007_IMG_1827,http://www.wikidata.org/entity/Q97696507,nan,nan,nan
007_IMG_1851,http://www.wikidata.org/entity/Q97697811,nan,nan,nan
007_IMG_1852,http://www.wikidata.org/entity/Q97696547,nan,nan,nan
007_IMG_1853,http://www.wikidata.org/entity/Q97697812,nan,nan,nan
007_IMG_1854,http://www.wikidata.org/entity/Q97697813,nan,nan,nan
007_IMG_1855,http://www.wikidata.org/entity/Q97697814,nan,nan,nan
007_IMG_1856,http://www.wikidata.org/entity/Q97697815,nan,nan,nan
007_IMG_1857,http://www.wikidata.org/entity/Q97697816,nan,nan,nan
007_IMG_1859,http://www.wikidata.org/entity/Q97697817,nan,nan,nan
007_IMG_1939,http://www.wikidata.org/entity/Q97697818,nan,nan,nan
007_IMG_1968,http://www.wikidata.org/entity/Q97697819,nan,nan,nan
