id,first_year,last_year,geometry
0071824cx057-10,1875-01-01,1885-01-01,"POLYGON ((-43.12845637093609 -22.90770442151483, -43.12963388619467 -22.9111342905801, -43.12999319446089 -22.91101146032046, -43.13033770119682 -22.91085678076517, -43.13066408843408 -22.91067174166903, -43.13096921275339 -22.91045812517997, -43.13125013556249 -22.91021798867137, -43.13150415139935 -22.9099536449234, -43.13172881398815 -22.9096676398446, -43.13192195979687 -22.90936272794816, -43.13208172886971 -22.90904184581962, -43.13220658273401 -22.90870808383136, -43.13226848620133 -22.90848552029853, -43.12845637093609 -22.90770442151483))"
0071824cx057-09,1885-01-01,1895-01-01,"POLYGON ((-43.17372061881909 -22.90628813891365, -43.15092650707422 -22.8872139405442, -43.14900668246261 -22.88936381383411, -43.1473247777609 -22.89167667562426, -43.14589699753209 -22.89413025953471, -43.14473710212901 -22.89670094318642, -43.14385627478952 -22.89936397542961, -43.1432630134446 -22.90209371448244, -43.14296304829993 -22.90486387469539, -43.14295928600685 -22.90764777957205, -43.14325178098515 -22.91041861861392, -43.14376139673605 -22.9128610789157, -43.17372061881909 -22.90628813891365))"
0071824cx057-04,1890-01-01,1900-01-01,"POLYGON ((-43.20284180299993 -22.96185349299999, -43.20619716404101 -22.96001085792694, -43.20598485469603 -22.959716906958, -43.20574227747512 -22.95944353245305, -43.20547176858797 -22.95919336702567, -43.20517593318429 -22.95896881977065, -43.20485762026474 -22.95877205306823, -43.20451989524566 -22.95860496176435, -43.20416601044171 -22.95846915492699, -43.20395060455823 -22.95840413397285, -43.20284180299993 -22.96185349299999))"
0071824cx057-03,1880-01-01,1890-01-01,"POLYGON ((-43.18271998643996 -22.90665062209892, -43.18229915995236 -22.91022695721998, -43.18268174885482 -22.91024773111823, -43.18306470603532 -22.91023386197343, -43.18344434311531 -22.9101854833636, -43.18381700370063 -22.91010306123779, -43.18417909860553 -22.90998738942728, -43.18452714042845 -22.90983958199824, -43.18485777714643 -22.9096610625195, -43.18516782440427 -22.90945355034873, -43.18542371809048 -22.90924636528142, -43.18271998643996 -22.90665062209892))"
0071824cx056-08,1894-01-01,1900-01-01,"POLYGON ((-43.1745494522372 -22.90299406986149, -43.17418755783791 -22.9065758717718, -43.17457043442362 -22.90659129939293, -43.17495310892338 -22.90657208281048, -43.17533189568183 -22.9065184071053, -43.17570314649653 -22.90643078924424, -43.17606328576276 -22.90631007309998, -43.17624009663039 -22.9062367714688, -43.1745494522372 -22.90299406986149))"
0071824cx056-07,1880-01-01,1890-01-01,"POLYGON ((-43.18250667664299 -22.90684336917592, -43.18558873533781 -22.90905258175131, -43.18580897364556 -22.90876367270496, -43.18599740768106 -22.90845627015165, -43.18615222287266 -22.90813333466138, -43.18627192846244 -22.90779797637899, -43.18635537185559 -22.90745342506801, -43.18640174971137 -22.90710299900313, -43.18641061566956 -22.90675007301128, -43.1863818846383 -22.9063980459689, -43.18637343117342 -22.90633954525514, -43.18250667664299 -22.90684336917592))"
0071824cx056-06,1902-01-01,1907-01-01,"POLYGON ((-43.17643313379563 -22.921150265437, -43.17304135781241 -22.92293391107554, -43.17324750481598 -22.92323152469815, -43.17348433257728 -22.92350909465372, -43.17374956038475 -22.92376394766088, -43.17404063396203 -22.92399362921115, -43.17435475006657 -22.92419592721246, -43.17468888348811 -22.92436889329781, -43.17503981618698 -22.92451086159412, -43.1754041682914 -22.92462046476979, -43.17550579850815 -22.92464468114661, -43.17643313379563 -22.921150265437))"
0071824cx056-05,1902-01-01,1907-01-01,"POLYGON ((-43.17648296871913 -22.92115934757317, -43.17269223040177 -22.9220256289857, -43.17280266960088 -22.92236367755401, -43.17294855303433 -22.92269012806983, -43.17312847597284 -22.92300183654133, -43.17334070582388 -22.92329580093382, -43.17358319881126 -22.92356919008519, -43.17385361965333 -22.92381937097636, -43.17414936405091 -22.92404393409379, -43.17445475251932 -22.92423356644001, -43.17648296871913 -22.92115934757317))"
0071824cx056-04,1897-01-01,1907-01-01,"POLYGON ((-43.1858645469238 -22.92965718065319, -43.18649540843966 -22.93320723224235, -43.18687019991739 -22.93313318807981, -43.18723530566368 -22.93302566723882, -43.18758720927205 -22.93288570528209, -43.1879225215176 -22.93271465021798, -43.18823801300477 -22.93251414951457, -43.18853064527416 -22.93228613422936, -43.18879760006856 -22.93203280040717, -43.1888998280708 -22.93192125926321, -43.1858645469238 -22.92965718065319))"
0071824cx056-02,1882-01-01,1895-01-01,"POLYGON ((-43.22355078907875 -22.90366725276661, -43.2270655921992 -22.91197092810453, -43.2279322762445 -22.91161359159578, -43.22875675677741 -22.91117972360215, -43.22953109268803 -22.91067350322202, -43.23024782610597 -22.91009980641503, -43.23090005424643 -22.90946415901391, -43.23148149589743 -22.9087726834762, -43.23198655190738 -22.9080320398899, -43.23241035909064 -22.90724936180241, -43.23274883703266 -22.90643218749197, -43.23299872734509 -22.90558838734448, -43.23312067726821 -22.90497969012886, -43.22355078907875 -22.90366725276661))"
0071824cx056-01,1882-01-01,1892-01-01,"POLYGON ((-43.22355078907875 -22.90366725276662, -43.22668523971798 -22.91107240326487, -43.227458137142 -22.91075373568384, -43.22819339878659 -22.91036681829836, -43.22888394295511 -22.90991537790097, -43.22952311885871 -22.90940376273026, -43.23010477068501 -22.90883690057123, -43.2306232968897 -22.90822025127292, -43.23107370413925 -22.90755975414183, -43.23145165538578 -22.90686177071873, -43.23175351161127 -22.90613302349075, -43.23197636684027 -22.90538053112997, -43.23208512471926 -22.90483770085004, -43.22355078907875 -22.90366725276662))"
0071824cx050-06,1875-01-01,1885-01-01,"POLYGON ((-43.22196251599996 -22.96906524899999, -43.22142056680574 -22.97262775630082, -43.22180244231258 -22.97265951010418, -43.22218585953912 -22.97265664829085, -43.22256712567439 -22.97261919842388, -43.22294256863015 -22.97254752119444, -43.22330857241618 -22.97244230694718, -43.22366161197458 -22.97230456902969, -43.22399828713723 -22.97213563403052, -43.22431535537923 -22.97193712899961, -43.22460976305219 -22.97171096577457, -43.22487867479669 -22.97145932256386, -43.22511950085045 -22.97118462296423, -43.22524140481023 -22.97102143446551, -43.22196251599996 -22.96906524899999))"
0071824cx050-01,1885-01-01,1895-01-01,"POLYGON ((-43.17836841350548 -22.90376319003525, -43.18037313592422 -22.90685031202344, -43.18069197708957 -22.90665444113745, -43.18098843964064 -22.90643072549251, -43.18125966842347 -22.90618131972464, -43.18150305135612 -22.90590862588241, -43.18171624458449 -22.90561527028874, -43.18189719505272 -22.90530407824289, -43.18204416027093 -22.90497804680648, -43.18212018819503 -22.90476153618741, -43.17836841350548 -22.90376319003525))"
0071824cx049b-08,1880-01-01,1890-01-01,"POLYGON ((-43.22445611758791 -22.96847592796894, -43.22759130859723 -22.97062253488774, -43.22780473296871 -22.97032925897019, -43.22798590702145 -22.97001813455485, -43.2281330861127 -22.96969215805247, -43.22824485303443 -22.96935446889074, -43.22832013165367 -22.9690083192762, -43.22835819726705 -22.96865704287088, -43.2283586835696 -22.96830402268527, -43.22832158617144 -22.96795265849708, -43.22832018583081 -22.96794396375854, -43.22445611758791 -22.96847592796894))"
0071824cx049b-06,1880-01-01,1890-01-01,"POLYGON ((-43.20227898684539 -22.96277719716811, -43.20574206332741 -22.96111203216699, -43.2055481253399 -22.96080750740319, -43.20532270513291 -22.96052195187397, -43.20506797371679 -22.9602581155067, -43.20478638432864 -22.96001853905572, -43.20448064880505 -22.95980552963858, -43.20415371146649 -22.95962113852246, -43.20380872076494 -22.95946714137429, -43.20344899896775 -22.95934502116479, -43.20307801016936 -22.95925595389067, -43.20269932693867 -22.95920079725253, -43.20240283090229 -22.9591817235453, -43.20227898684539 -22.96277719716811))"
0071824cx049b-02,1880-01-01,1890-01-01,"POLYGON ((-43.11544805199983 -22.94352204599996, -43.11841192831967 -22.94586531794615, -43.11864706900262 -22.94558650615731, -43.11885139999784 -22.94528781249339, -43.11902295361273 -22.94497211365939, -43.1191600778679 -22.94464245011565, -43.11926145239993 -22.94430199679245, -43.11932610116875 -22.94395403251023, -43.11935340184777 -22.94360190840009, -43.11934735098502 -22.94330664333842, -43.11544805199983 -22.94352204599996))"
0071824cx046-05,1880-01-01,1890-01-01,"POLYGON ((-43.15007145796782 -22.9424158915527, -43.1507448224495 -22.94595932501196, -43.15111874039233 -22.94588148161136, -43.15148257166059 -22.94577026186444, -43.15183281212539 -22.94562673695885, -43.15216608858341 -22.94545228921815, -43.15247919125022 -22.94524859878541, -43.1527691046781 -22.94501762743804, -43.15303303680008 -22.9447615996899, -43.15326844582081 -22.94448298136294, -43.15345191369419 -22.94421852053558, -43.15007145796782 -22.9424158915527))"
0071824cx046-02,1885-01-01,1995-01-01,"POLYGON ((-43.1818418273905 -22.9292214673091, -43.15754693837446 -22.93228347932522, -43.15798962364637 -22.93446190337527, -43.15866204523257 -22.93658987429537, -43.15955773709174 -22.93864689571252, -43.16066808157385 -22.940613153715, -43.16198239209137 -22.94246970781223, -43.1634880157814 -22.94419867350919, -43.16517045517965 -22.94578339473086, -43.16701350774186 -22.94720860442888, -43.16899942187244 -22.94846057181607, -43.17048238503461 -22.94923602009607, -43.1818418273905 -22.9292214673091))"
0071824cx045-12,1882-01-01,1892-01-01,"POLYGON ((-43.19692113499991 -22.94025837099999, -43.1973410086265 -22.94383481151896, -43.19771965465696 -22.94377968958321, -43.19809060990834 -22.94369065456364, -43.19845030162303 -22.94356856398201, -43.19879526555022 -22.94341459372496, -43.19912217931719 -22.94323022671615, -43.19942789443247 -22.94301723863086, -43.1997094666127 -22.94277768079062, -43.19996418414072 -22.94251386040291, -43.20000813687083 -22.94246262445859, -43.19692113499991 -22.94025837099999))"
0071824cx045-11,1884-01-01,1980-01-01,"POLYGON ((-43.20517635196988 -22.94618103245007, -43.16906564251853 -22.92019759530701, -43.1664738584656 -22.92358210656326, -43.16425461450191 -22.92718426647033, -43.16242930379067 -22.93096940020086, -43.16101553206283 -22.93490106863242, -43.16002694703067 -22.93894141874595, -43.15947310571397 -22.94305154774369, -43.15935938100404 -22.94719187739634, -43.1596869084188 -22.9513225350264, -43.16045257361909 -22.95540373746536, -43.16076622882489 -22.95661077416916, -43.20517635196988 -22.94618103245007))"
0071824cx045-10,1884-01-01,1890-01-01,"POLYGON ((-43.20508966600001 -22.94632564300001, -43.17819852069047 -22.92067709536456, -43.17559818900538 -22.92322781387419, -43.17328173148515 -22.92600096530694, -43.17127146423088 -22.92896985550362, -43.16958675984736 -22.93210590432908, -43.1682438603911 -22.93537892045734, -43.16725572028282 -22.93875739172532, -43.16663188072258 -22.94220878827477, -43.16637837684867 -22.94569987557558, -43.16646601648144 -22.94880920961801, -43.20508966600001 -22.94632564300001))"
0071824cx045-04,1880-01-01,1900-01-01,"POLYGON ((-43.19670832300002 -22.945241077, -43.14436851387395 -22.92275945486957, -43.14222699376368 -22.92759202241519, -43.14060995382391 -22.93259462687329, -43.13953302057771 -22.93771910658723, -43.13900662485806 -22.94291612105746, -43.13903589907557 -22.9481356256905, -43.1396206253742 -22.95332735354146, -43.14075523526706 -22.9584412994192, -43.14203706339152 -22.96240377611931, -43.19670832300002 -22.945241077))"
0071824cx045-03,1884-01-01,1889-01-01,"POLYGON ((-43.21053243299475 -22.95156138058166, -43.20680051769227 -22.95049791352259, -43.20670528429601 -22.95083986830382, -43.206646907846 -22.95118877204559, -43.20662595081892 -22.9515412646548, -43.20664261533384 -22.95189395144967, -43.20669674119446 -22.95224343585186, -43.20678780742066 -22.95258635209779, -43.20691493725506 -22.95291939765429, -43.20707690659658 -22.95323936502612, -43.20727215578049 -22.9535431726492, -43.20749880459156 -22.95382789457171, -43.20775467036611 -22.95409078863715, -43.20784603338828 -22.95417312520141, -43.21053243299475 -22.95156138058166))"
0071824cx043a-11,1885-01-01,1910-01-01,"POLYGON ((-43.17176646365054 -22.90242948823136, -43.16923360571042 -22.90516751093275, -43.16953714637867 -22.90538301902259, -43.16986215798922 -22.90557008252742, -43.1702055103744 -22.90572689980235, -43.17056389668603 -22.9058519605041, -43.170933865249 -22.90594406014051, -43.17131185281121 -22.90600231167387, -43.17169421886923 -22.90602615406624, -43.1720772807392 -22.9060153576842, -43.17241538129697 -22.90597675801213, -43.17176646365054 -22.90242948823136))"
0071824cx043a-03,1879-01-01,1889-01-01,"POLYGON ((-43.11939771717433 -22.90535144250405, -43.12168323917936 -22.9082683268013, -43.12198261625762 -22.9080479248877, -43.12225709786424 -22.90780155405994, -43.12250404058377 -22.90753158713841, -43.12272106627243 -22.9072406241849, -43.12290608495915 -22.90693146745745, -43.12305731496899 -22.90660709441823, -43.12317330007566 -22.90627062905459, -43.1232433766811 -22.90597731185705, -43.11939771717433 -22.90535144250405))"
0071824cx043a-01,1879-01-01,1889-01-01,"POLYGON ((-43.11868674800847 -22.90456811021807, -43.11520647752526 -22.90619997363565, -43.11539687612177 -22.90650634569231, -43.11561895933719 -22.90679405154024, -43.1158705884848 -22.90706032028762, -43.1161493402787 -22.90730258748746, -43.11645253016977 -22.90751851983971, -43.1167772382 -22.9077060376674, -43.11712033712618 -22.90786333495012, -43.11747852254177 -22.90798889672157, -43.11748435745753 -22.90799064073743, -43.11868674800847 -22.90456811021807))"
0071824cx042-13,1897-01-01,1902-01-01,"POLYGON ((-43.17746273318833 -22.93282296277751, -43.18128329660411 -22.93207472846209, -43.18118526160871 -22.93173344898385, -43.18105137749225 -22.93140266245069, -43.18088293385335 -22.93108555442945, -43.18068155307608 -22.93078517873727, -43.18044917469854 -22.93050442803567, -43.18018803672914 -22.93024600597736, -43.17990065409025 -22.93001240117352, -43.17958979439737 -22.92980586323229, -43.17957490666178 -22.92979700492391, -43.17746273318833 -22.93282296277751))"
0071824cx042-11,1885-01-01,1895-01-01,"POLYGON ((-43.17493084151411 -22.90870041080544, -43.17386240989516 -22.91216045224353, -43.17423574740101 -22.91224025537429, -43.17461577956583 -22.91228596699328, -43.17499884618945 -22.91229714683802, -43.17538125783893 -22.91227368723197, -43.17575933139103 -22.91221581412183, -43.176129425514 -22.91212408490087, -43.17640347906656 -22.9120321411392, -43.17493084151411 -22.90870041080544))"
0071824cx042-10,1884-01-01,1894-01-01,"POLYGON ((-43.16480690021838 -22.89793332042371, -43.16870449988919 -22.89771204646463, -43.16866218308986 -22.89736118491046, -43.16858273827736 -22.89701583375641, -43.16846693081582 -22.89667931886826, -43.1683158762333 -22.89635488099076, -43.16813102946945 -22.89604564454048, -43.16791417085589 -22.8957545875197, -43.16766738896467 -22.89548451284101, -43.16739306049016 -22.89523802133854, -43.16709382735819 -22.89501748672564, -43.1668462906067 -22.8948656021103, -43.16480690021838 -22.89793332042371))"
0071824cx042-09,1885-01-01,1895-01-01,"POLYGON ((-43.17677973765057 -22.92606975327713, -43.17084286868472 -22.91998160057195, -43.1702235458772 -22.92054686446582, -43.1696673550838 -22.92116531592417, -43.16917965300755 -22.92183099960677, -43.16876513705263 -22.92253750526276, -43.16842780006407 -22.92327802944004, -43.16817089184256 -22.92404544098385, -43.16799688780635 -22.92483234969447, -43.16790746510355 -22.92563117748384, -43.16790348640674 -22.92643423134617, -43.16798499154793 -22.9272337774403, -43.16815119707678 -22.92802211557053, -43.16840050374842 -22.92879165334876, -43.16840515605296 -22.92880377236093, -43.17677973765057 -22.92606975327713))"
0071824cx042-08,1885-01-01,1895-01-01,"POLYGON ((-43.17677973765057 -22.92606975327713, -43.17084286868472 -22.91998160057195, -43.1702235458772 -22.92054686446582, -43.1696673550838 -22.92116531592417, -43.16917965300755 -22.92183099960677, -43.16876513705263 -22.92253750526276, -43.16842780006407 -22.92327802944004, -43.16817089184256 -22.92404544098385, -43.16799688780635 -22.92483234969447, -43.16790746510355 -22.92563117748384, -43.16790348640674 -22.92643423134617, -43.16798499154793 -22.9272337774403, -43.16815119707678 -22.92802211557053, -43.16840050374842 -22.92879165334876, -43.16840515605296 -22.92880377236093, -43.17677973765057 -22.92606975327713))"
0071824cx042-07,1884-01-01,1894-01-01,"POLYGON ((-43.16566094984558 -22.89568388919811, -43.1663282820266 -22.89922825353082, -43.16670219800698 -22.89915092936998, -43.16706608543193 -22.89904021489822, -43.16741643963181 -22.89889717643662, -43.16774988630783 -22.89872319162353, -43.16806321403593 -22.89851993614328, -43.16835340520029 -22.89828936758402, -43.16861766505848 -22.8980337065802, -43.1686466316718 -22.89800241583296, -43.16566094984558 -22.89568388919811))"
0071824cx042-06,1884-01-01,1894-01-01,"POLYGON ((-43.16518210996402 -22.89852074802086, -43.16868216427307 -22.89692555962349, -43.16849557768402 -22.89661721076022, -43.16827708192857 -22.89632719407381, -43.16802878134248 -22.89605830245736, -43.167753067243 -22.89581312535122, -43.16745259489727 -22.89559402381043, -43.16713025795112 -22.89540310777156, -43.16678916056422 -22.89524221573796, -43.16643258751999 -22.89511289707862, -43.16606397259791 -22.89501639711117, -43.16571658633974 -22.89495732103559, -43.16518210996402 -22.89852074802086))"
0071824cx042-03,1885-01-01,1895-01-01,"POLYGON ((-43.11800372038349 -22.80330756316128, -43.11929931543028 -22.79991433923804, -43.11893229219957 -22.79981361310256, -43.11855632700017 -22.79974653478135, -43.11817504031276 -22.7997137502253, -43.11779210385088 -22.79971557514284, -43.11741120521128 -22.7997519919604, -43.11703601237154 -22.7998226499916, -43.11667013837639 -22.79992686881356, -43.11631710655238 -22.80006364481761, -43.11598031658551 -22.80023166087181, -43.11566301178821 -22.80042929900187, -43.1154638179652 -22.80057658579693, -43.11800372038349 -22.80330756316128))"
0071824cx042-02,1885-01-01,1895-01-01,"POLYGON ((-43.12318773624374 -22.80597217098033, -43.12246520006912 -22.80950725547595, -43.12284457356927 -22.80955551698133, -43.12322725217349 -22.80956926800398, -43.12360955018765 -22.8095483761036, -43.12398778558411 -22.80949304249645, -43.12435831547261 -22.80940380011694, -43.12471757119415 -22.80928150848352, -43.12506209269867 -22.80912734541862, -43.12538856187584 -22.80894279570217, -43.12566947503824 -22.80874829465238, -43.12318773624374 -22.80597217098033))"
0071824cx042-01,1880-01-01,1890-01-01,"POLYGON ((-43.1879279689902 -22.93461934910492, -43.18823827123306 -22.93820526180395, -43.18861843727186 -22.93815998356174, -43.18899195320365 -22.93808060619902, -43.18935522160248 -22.93796789422228, -43.18970474376187 -22.93782293319112, -43.1900371533982 -22.93764711926053, -43.19034924907735 -22.93744214573129, -43.1906380250519 -22.93720998673808, -43.19090070021183 -22.93695287823259, -43.19113474486959 -22.93667329644489, -43.19133790512178 -22.9363739340309, -43.19150822455249 -22.93605767413556, -43.19156591040537 -22.93592916321475, -43.1879279689902 -22.93461934910492))"
0071824cx041-02,1885-01-01,1895-01-01,"POLYGON ((-43.17325057495096 -22.90519400657275, -43.16448223588561 -22.89229496632667, -43.16315199775447 -22.89314875454172, -43.16191898861899 -22.89411853789614, -43.16079508220925 -22.89519497922583, -43.15979110255999 -22.89636771422034, -43.15891671976151 -22.89762545114428, -43.15818035678489 -22.89895607949291, -43.15758910828022 -22.9003467865388, -43.15714867213345 -22.90178418065039, -43.15686329444517 -22.90325442019777, -43.15673572846713 -22.90474334680662, -43.15676720789833 -22.90623662167892, -43.15679412202681 -22.90655040715322, -43.17325057495096 -22.90519400657275))"
0071824cx041-01,1885-01-01,1895-01-01,"POLYGON ((-43.17325057495096 -22.90519400657275, -43.16448223588561 -22.89229496632667, -43.16315199775447 -22.89314875454172, -43.16191898861899 -22.89411853789614, -43.16079508220925 -22.89519497922583, -43.15979110255999 -22.89636771422034, -43.15891671976151 -22.89762545114428, -43.15818035678489 -22.89895607949291, -43.15758910828022 -22.9003467865388, -43.15714867213345 -22.90178418065039, -43.15686329444517 -22.90325442019777, -43.15673572846713 -22.90474334680662, -43.15676720789833 -22.90623662167892, -43.15679412202681 -22.90655040715322, -43.17325057495096 -22.90519400657275))"
0071824cx040-13,1879-01-01,1889-01-01,"POLYGON ((-43.11941608900511 -22.90537378499267, -43.12147794612861 -22.90842882351491, -43.1217931019135 -22.90822795068012, -43.12208536432368 -22.90799959026178, -43.12235191866471 -22.90774594162848, -43.12259019788209 -22.90746944768983, -43.1227979072831 -22.9071727713648, -43.12297304663333 -22.90685876993128, -43.1231139294154 -22.90653046750421, -43.12317225529697 -22.90635816325821, -43.11941608900511 -22.90537378499267))"
0071824cx040-12,1879-01-01,1889-01-01,"POLYGON ((-43.11941608900509 -22.90537378499267, -43.12147794612859 -22.90842882351491, -43.12179310191348 -22.90822795068012, -43.12208536432366 -22.90799959026178, -43.12235191866469 -22.90774594162848, -43.12259019788208 -22.90746944768983, -43.12279790728309 -22.9071727713648, -43.1229730466333 -22.90685876993128, -43.12311392941538 -22.90653046750421, -43.12317225529695 -22.90635816325821, -43.11941608900509 -22.90537378499267))"
0071824cx040-11,1892-01-01,1902-01-01,"POLYGON ((-43.17534426499992 -22.90785992000001, -43.17663568983851 -22.91125482588014, -43.17699072928887 -22.91112187959045, -43.1773299112472 -22.91095751817404, -43.17764996904013 -22.91076332463224, -43.17794782022067 -22.91054116927878, -43.17822059625834 -22.91029319172295, -43.17830504342285 -22.91020567636178, -43.17534426499992 -22.90785992000001))"
0071824cx040-10,1885-01-01,1895-01-01,"POLYGON ((-43.17392458300002 -22.89636801100002, -43.17920146691434 -22.90863056308498, -43.18048089933793 -22.90809503790103, -43.18169717452248 -22.90744656658583, -43.18283857711513 -22.90669139584326, -43.18389411353019 -22.90583680009671, -43.18485361787148 -22.90489101136648, -43.18570784985481 -22.90386313992178, -43.1864485837866 -22.90276308647448, -43.18706868774218 -22.90160144676259, -43.18751376865131 -22.90052620969414, -43.17392458300002 -22.89636801100002))"
0071824cx040-09,1885-01-01,1895-01-01,"POLYGON ((-43.1739043263494 -22.89636846286172, -43.17430183000173 -22.89994705845399, -43.17468068978918 -22.89989393374709, -43.1750520721912 -22.89980685596617, -43.17541240033546 -22.89968666378222, -43.17575820384043 -22.8995345147979, -43.17608615224557 -22.89935187439582, -43.17639308709268 -22.89914050162214, -43.17667605234868 -22.89890243224136, -43.17693232287704 -22.89863995912584, -43.1771594306834 -22.89835561016907, -43.17727045731073 -22.89819189291425, -43.1739043263494 -22.89636846286172))"
0071824cx040-08,1885-01-01,1895-01-01,"POLYGON ((-43.17392458300002 -22.89636801100002, -43.17913859455421 -22.90848447283364, -43.18040278326043 -22.90795532824606, -43.18160456741498 -22.90731458320778, -43.18273237126792 -22.90656840997717, -43.18377533222654 -22.90572399628601, -43.18472340551514 -22.90478947605328, -43.18556746093044 -22.90377385098363, -43.18629937076041 -22.9026869038082, -43.18691208801989 -22.90153910400604, -43.18735186747431 -22.90047667733183, -43.17392458300002 -22.89636801100002))"
0071824cx040-07,1885-01-01,1895-01-01,"POLYGON ((-43.183632629 -22.92883911600001, -43.15634245892255 -22.93004112720694, -43.15660155248137 -22.9324989088235, -43.1571209910782 -22.93492146561964, -43.15789578549455 -22.93728546454487, -43.15891848598147 -22.9395681353495, -43.16017925354507 -22.9417474900146, -43.16166595430985 -22.94380253468728, -43.16336427606599 -22.94571347207333, -43.16525786589059 -22.94746189233013, -43.16732848752503 -22.94903095061233, -43.16888769275825 -22.95002329443708, -43.183632629 -22.92883911600001))"
0071824cx040-05,1885-01-01,1895-01-01,"POLYGON ((-43.17388502510553 -22.89624013267111, -43.15971962607788 -22.91380052793934, -43.16165646905842 -22.91499501819723, -43.16371112843677 -22.91600886822611, -43.16586381072823 -22.91683230994634, -43.16809377679014 -22.91745740963265, -43.1703795418448 -22.9178781444562, -43.17269908273529 -22.91809046059458, -43.17503005040479 -22.9180923123461, -43.17734998553854 -22.91788368186877, -43.17963653527566 -22.91746657935249, -43.18057067634583 -22.91723308587424, -43.17388502510553 -22.89624013267111))"
0071824cx040-03,1880-01-01,1890-01-01,"POLYGON ((-43.22980256103057 -22.91241051996104, -43.23261804689225 -22.91490353185042, -43.23286977995271 -22.91463733476959, -43.2330919725671 -22.91434969217562, -43.23328248499504 -22.91404337435123, -43.23343948264571 -22.91372133142075, -43.23356145374032 -22.91338666493435, -43.23364722386386 -22.91304259799453, -43.23369596726646 -22.91269244421277, -43.23369907374521 -22.91265330861835, -43.22980256103057 -22.91241051996104))"
0071824cx040-01,1875-01-01,1885-01-01,"POLYGON ((-43.22562979580994 -22.96803192279281, -43.22681936392203 -22.97145841729585, -43.22717841756538 -22.97133456291851, -43.227522556045 -22.97117890160824, -43.22784846493985 -22.97099293257551, -43.22815300543852 -22.97077844692478, -43.22843324457273 -22.9705375104005, -43.22868648346638 -22.97027244348793, -43.22891028332798 -22.96998579906032, -43.22910248893601 -22.96968033778829, -43.22924531134802 -22.96939539447333, -43.22562979580994 -22.96803192279281))"
0071824cx039-04,1890-01-01,1910-01-01,"POLYGON ((-43.1743041480181 -22.9003132899654, -43.17211896580439 -22.90329465574118, -43.17244672191442 -22.90347760331341, -43.17279236730129 -22.9036300762125, -43.17315257302766 -22.90375060593616, -43.17352386989128 -22.90383803163081, -43.17390268184383 -22.90389151127459, -43.17428536044014 -22.90391052978897, -43.17466821998548 -22.90389490400076, -43.17504757304182 -22.90384478440677, -43.17537887699847 -22.90377165873912, -43.1743041480181 -22.9003132899654))"
0071824cx038-14,1884-01-01,1890-01-01,"POLYGON ((-43.2125857444078 -22.94711099330701, -43.05474086941883 -23.00590632622674, -43.06175456984724 -23.01987058425675, -43.07022319170289 -23.03313443920008, -43.08006545157614 -23.04556992868876, -43.09118673680543 -23.05705704753656, -43.10348000978801 -23.06748491288031, -43.11682683609574 -23.07675284191253, -43.13109852661326 -23.08477133144279, -43.14615738264982 -23.09146292946703, -43.16008648964704 -23.09624452329349, -43.2125857444078 -22.94711099330701))"
0071824cx038-13,1884-01-01,1890-01-01,"POLYGON ((-43.21259018283447 -22.94710936274018, -43.14175769595131 -22.99022474560003, -43.14668810798442 -22.99641051195403, -43.15225388518201 -23.00212143959302, -43.15840144133455 -23.00730246566109, -43.16507156013964 -23.01190363038353, -43.17219996593285 -23.01588056066102, -43.17971794417899 -23.01919489977465, -43.18755300569209 -23.02181467897126, -43.19562958809262 -23.02371462726562, -43.20294859173269 -23.02478419166988, -43.21259018283447 -22.94710936274018))"
0071824cx038-12,1880-01-01,1890-01-01,"POLYGON ((-43.19648344769792 -22.94500528738668, -43.14010736776656 -22.92703712673811, -43.13846542375211 -22.93221230310969, -43.13738206674687 -22.93751077224412, -43.13686779367933 -22.94288151847406, -43.13692762455285 -22.94827282413109, -43.1375610515173 -22.95363276739833, -43.13876204113281 -22.95890972236539, -43.14051908990508 -22.96405285646932, -43.14245222796922 -22.96831156022067, -43.19648344769792 -22.94500528738668))"
0071824cx038-11,1884-01-01,1890-01-01,"POLYGON ((-43.21544948884023 -22.94537093958423, -43.2118185394793 -22.94669777671565, -43.2119772481247 -22.94701912351632, -43.21216939756408 -22.94732459757396, -43.21239313743915 -22.94761125688935, -43.21264631310607 -22.94787634064865, -43.21292648638223 -22.94811729581649, -43.21323095902584 -22.94833180172824, -43.21355679872226 -22.94851779244443, -43.21390086732667 -22.94867347665193, -43.21422062818875 -22.94878559635811, -43.21544948884023 -22.94537093958423))"
0071824cx038-10,1880-01-01,1890-01-01,"POLYGON ((-43.19157368153774 -22.93608411342082, -43.1951337715155 -22.93756436267318, -43.19527417098416 -22.93723587307832, -43.1953789318101 -22.9368962917253, -43.19544704533852 -22.93654888903909, -43.19547785587335 -22.93619701074466, -43.19547106698148 -22.93584404564392, -43.19544202711302 -22.93558523917389, -43.19157368153774 -22.93608411342082))"
